mill_name,latitude,longitude,rspo_model,cert,prnt_comp,country,state,sub_state,alt_name,address,globalid,group_name,umlid,risk_score_current,risk_score_past,risk_score_future,treeloss_sum,land_area,forest_area,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019,treeloss_sum_proportion_of_land,treeloss_sum_proportion_of_forest,remaining_proportion_of_forest,geometry
SATUI,-3.73797,115.45519,"RSPO Certified, MB",RSPO Certified,GAWI MAKMUR KALIMANTAN,Indonesia,Kalimantan Selatan,Tanah Bumbu, ,1-Fully Verified,{21F84A50-1F07-4AE4-AE63-70024DEAED63},WINGS AGRO,po1000002103,3.0,5.0,2.0,12107.159647058827,28166.54188235294,19026.64905882355,942.9592941176471,535.5758823529412,500.28317647058816,542.3749411764704,242.82882352941175,949.0669411764706,294.47999999999996,120.31482352941177,597.0674117647059,997.0556470588238,1643.3615294117646,739.3097647058826,437.93541176470586,1528.526470588234,947.2796470588237,388.06235294117647,201.62294117647056,328.4015294117647,170.6530588235294,0.4298418917603894,0.6363264287698716,0.36367357123012845,"POLYGON ((115.5535895198575 -4.169405916339923, 115.4351334537029 -3.983278853949611, 115.3354509843053 -3.652303180692705, 115.5515671783025 -3.738951364826081, 115.6906233739697 -4.097816853209291, 115.6840752349607 -4.116487797768316, 115.6270751881364 -4.15472952216084, 115.5535895198575 -4.169405916339923))"
AGRONUSA INVESTAMA 1 - SAMBAS,1.35356,109.50795, ,Not RSPO Certified,AGRONUSA INVESTAMA,Indonesia,Kalimantan Barat,Sambas, ,1-Fully Verified,{9F310177-20F5-4618-8D04-554920949838},WILMAR,po1000002130,5.0,4.0,3.0,14571.431999999995,30057.558352941167,25851.80611764705,246.43835294117645,469.91858823529407,179.07282352941175,394.1463529411764,597.2131764705882,1576.7082352941175,1340.58,1435.1145882352941,750.7295294117648,329.91741176470583,453.43870588235296,706.073294117647,1371.7598823529413,1099.0941176470587,575.6908235294117,472.45058823529416,610.6489411764705,880.5610588235295,1081.8755294117648,0.4847842871633039,0.5636523782395688,0.4363476217604312,"POLYGON ((109.4517316128333 1.523177382668054, 109.5929309174989 1.343930015428691, 109.5686053910939 1.26972600782028, 109.51911611309 1.248668867119812, 109.4431010616317 1.280040430378731, 109.4517316128333 1.523177382668054))"
DAYA LABUHAN INDAH 2,2.28611,100.14083,"RSPO Certified, IP",RSPO Certified,DAYA LABUHAN INDAH,Indonesia,Sumatera Utara,Labuhanbatu, ,1-Fully Verified,{156E7A34-278E-4204-A56F-CD824F29F5BE},WILMAR,po1000002132,3.0,4.0,3.0,5215.5444705882355,10909.780941176474,8634.665999999996,12.315529411764706,12.51670588235294,29.17411764705882,37.52823529411765,8.79035294117647,126.53752941176471,212.6255294117647,7.822941176470588,736.3104705882351,1068.201176470588,350.5574117647059,120.30564705882352,451.6870588235294,732.7147058823535,247.1590588235294,565.859294117647,189.06564705882352,18.197999999999997,288.1750588235294,0.47806133768491677,0.6040238812466212,0.3959761187533788,"POLYGON ((100.0934985808466 2.274124119466756, 100.1020762231914 2.293818947292442, 100.1855365007094 2.367568754053811, 100.2465414694063 2.360417582409803, 100.1376632112318 2.230344598981255, 100.0934985808466 2.274124119466756))"
GERSINDO MINANG PLANTATION,0.12055,99.71826,"RSPO Certified, MB",RSPO Certified,GERSINDO MINANG PLANTATION,Indonesia,Sumatera Barat,Pasaman Barat, ,1-Fully Verified,{0A2B07C2-5138-4EC6-BBF9-337E519ED06C},WILMAR,po1000002133,3.0,2.0,3.0,7136.644235294117,31894.060588235294,23864.6714117647,191.74976470588234,82.62035294117646,58.8935294117647,216.90670588235298,86.31035294117646,207.12741176470587,222.57,592.5197647058825,518.0728235294117,87.4235294117647,1155.3451764705883,451.9965882352941,336.19094117647063,376.46717647058824,454.5257647058823,640.6323529411765,501.35576470588245,531.2036470588234,424.7325882352941,0.22376091672462045,0.29904640680600053,0.7009535931939994,"POLYGON ((99.87435387988245 0.1765806750327096, 99.54907465501103 -0.1908318342816467, 99.44487235988635 -0.2289346626674937, 99.42331909762022 -0.2144362848723806, 99.49857313450619 -0.04624492836301479, 99.68236883279044 0.171537613086543, 99.87435387988245 0.1765806750327096))"
TOPAZ,0.68939,100.935,"RSPO Certified, MB",RSPO Certified,TUNGGAL YUNUS ESTATE,Indonesia,Riau,Kampar, ,1-Fully Verified,{349FAE5C-6870-4298-9799-E91686CFB191},ROYAL GOLDEN EAGLE,po1000002142,1.0,1.0,3.0,687.5714117647058,7842.2590588235325,6841.446000000001,70.48517647058824,25.030941176470588,70.9404705882353,185.06047058823526,52.197529411764705,37.19611764705883,3.040588235294117,3.78,42.64835294117647,109.28647058823529,10.183411764705882,10.799999999999999,26.91,13.059529411764707,2.16,8.37,8.73,5.997882352941176,1.6944705882352942,0.08767517198900757,0.10050088998213326,0.8994991100178668,"POLYGON ((101.024409238481 0.674740407070096, 100.9520800893005 0.6331934109828957, 100.9477515462929 0.6335517343234949, 100.9005890848616 0.6935247687245691, 101.0040937439175 0.7213523080984704, 101.0285547832032 0.6909166954607013, 101.024409238481 0.674740407070096))"
TAMAN RAJA,-1.17669,103.00781,"RSPO Certified, MB",RSPO Certified,DASA ANUGERAH SEJATI,Indonesia,Jambi,Tanjung Jabung B, ,1-Fully Verified,{53207B2C-AD1E-4BD7-AF2F-665947164C07},ROYAL GOLDEN EAGLE,po1000002143,2.0,3.0,2.0,5571.383999999999,15006.78176470586,12838.999411764715,50.278588235294116,45.365647058823534,264.92611764705885,581.7624705882354,113.05623529411763,555.7863529411765,869.8609411764704,1467.342,429.0239999999999,1.26,108.85376470588233,193.77600000000004,84.54670588235294,96.24388235294116,147.32188235294115,288.7637647058824,124.69305882352941,108.8855294117647,39.637058823529415,0.3712577478206035,0.4339422272186408,0.5660577727813592,"POLYGON ((103.0237979733429 -1.127825222166573, 103.080155271537 -1.228042862672195, 103.0414975818339 -1.250115380529776, 103.0250421160113 -1.246310507086406, 102.901604935561 -1.159194195406013, 102.9400414904267 -1.127721072545185, 103.0237979733429 -1.127825222166573))"
TANAH DATAR,3.14806,99.55639,"RSPO Certified, MB",RSPO Certified,SUPRA MATRA ABADI,Indonesia,Sumatera Utara,Batu Bara, ,1-Fully Verified,{DAACC27A-5309-4637-8558-A49F848BB024},ROYAL GOLDEN EAGLE,po1000002144,2.0,1.0,3.0,1788.475764705882,14167.273764705882,8911.625999999997,104.66929411764704,11.918117647058825,73.98,52.29,23.31,26.838000000000005,58.24658823529412,45.18,168.61447058823532,400.7696470588235,52.80458823529412,70.02529411764705,5.49,239.83976470588232,28.529999999999998,180.24600000000004,68.10917647058824,51.859058823529416,125.75576470588234,0.1262399382131945,0.2006901731183381,0.7993098268816619,"POLYGON ((99.92019589526819 3.397774842514515, 99.55045234824635 3.103735671486995, 99.53769269903378 3.112009266310454, 99.52772981413565 3.195335412440012, 99.58044809402953 3.443863372395001, 99.67152529470971 3.576439010552988, 99.72827518813642 3.56509703461779, 99.87399241452219 3.467262703731909, 99.92019589526819 3.397774842514515))"
AEK NABARA,1.99972,99.93972,"RSPO Certified, MB",RSPO Certified,SUPRA MATRA ABADI,Indonesia,Sumatera Utara,Labuhanbatu, ,1-Fully Verified,{9F1C9D97-D3D6-4A06-B1C6-7630AB562CA9},ROYAL GOLDEN EAGLE,po1000002145,3.0,3.0,3.0,7393.00835294118,18562.44352941176,17727.363529411763,116.92941176470586,135.12494117647063,76.09941176470589,245.74658823529415,241.98141176470583,608.4324705882353,379.86529411764707,1422.1542352941174,634.6439999999999,490.9418823529411,238.72658823529406,151.42517647058824,81.23929411764706,93.97976470588235,395.49494117647055,570.0762352941177,786.2043529411762,560.0971764705882,163.84517647058826,0.3982777559014324,0.41703936068526587,0.5829606393147342,"POLYGON ((99.89094278466847 1.864363516845274, 99.8744118609772 1.8613748980045, 99.91697825066662 2.03713038942835, 99.99361600326459 2.016439997414333, 100.0155108616976 1.958383589443775, 100.0019014928456 1.915108481911109, 99.89094278466847 1.864363516845274))"
TELUK PANJIE,2.00281,100.24361,"RSPO Certified, MB",RSPO Certified,SUPRA MATRA ABADI,Indonesia,Sumatera Utara,Labuhanbatu Selatan, ,1-Fully Verified,{FD7BB422-C11B-49E0-819F-62BF1945ACDD},ROYAL GOLDEN EAGLE,po1000002146,3.0,2.0,4.0,3267.99705882353,17786.30294117647,14225.68305882352,212.86764705882345,18.53929411764706,14.58,318.13094117647057,225.61835294117648,15.223411764705883,37.400470588235294,22.590352941176466,47.32129411764706,82.01682352941175,235.40541176470586,85.43258823529412,28.893882352941173,67.86,342.1725882352941,168.654,794.8739999999999,356.6802352941176,193.73576470588233,0.18373672536848007,0.22972514186561646,0.7702748581343836,"POLYGON ((100.1792388258664 1.971580434799591, 100.1723797770064 1.995830318347776, 100.197254006102 2.036289306922924, 100.3827212251664 2.002468551843644, 100.3497819509937 1.954990641699073, 100.2626827938073 1.924719348947614, 100.1792388258664 1.971580434799591))"
NEGERI LAMA I,2.35969,100.04189,"RSPO Certified, MB",RSPO Certified,INTI INDOSAWIT SUBUR,Indonesia,Sumatera Utara,Labuhanbatu, ,3-Low Confidence,{FB991BD1-5075-4FAD-BD74-62D4FB91F497},ROYAL GOLDEN EAGLE,po1000002147,3.0,1.0,3.0,886.6143529411768,6671.221058823532,4149.314823529416,14.671764705882353,22.586470588235294,1.6814117647058824,18.026823529411764,18.101294117647054,3.5008235294117647,11.930823529411764,0.0,18.340941176470587,161.81611764705877,225.1983529411763,113.72858823529413,48.00882352941176,53.29517647058823,8.156117647058823,22.934470588235293,56.27117647058822,62.44517647058822,25.919999999999998,0.13290136020429383,0.21367729146833472,0.7863227085316653,"POLYGON ((100.0718219706812 2.349117464530444, 100.0384365385771 2.326608158700664, 100.0391470493099 2.484996599555188, 100.0995005995006 2.410616565084324, 100.0718219706812 2.349117464530444))"
SEI DUA,1.75124,100.59091, ,Not RSPO Certified,SALIM IVOMAS PRATAMA,Indonesia,Riau,Rokan Hilir, ,1-Fully Verified,{ACEC764C-2A6B-411D-8FC9-C0FAF792BBA6},SALIM GROUP,po1000002158,4.0,3.0,4.0,2546.6604705882337,7745.710588235302,6550.200000000009,6.410117647058823,4.056705882352941,0.18,24.617999999999995,209.91423529411765,43.33164705882353,10.279058823529411,3.808235294117647,84.14399999999999,37.193999999999996,13.032,80.83976470588236,14.31141176470588,8.86305882352941,25.409647058823527,861.4228235294117,712.1064705882353,147.03529411764703,259.7039999999999,0.3287833235670166,0.38879125379198043,0.6112087462080196,"POLYGON ((100.6007418084479 1.707168326591358, 100.5520320671801 1.734124900447513, 100.5457577675878 1.77985731080328, 100.5610431057479 1.866819987147983, 100.5645284454306 1.872356026745833, 100.6236375920045 1.706994422609987, 100.6007418084479 1.707168326591358))"
SUNGAI BANGKO,1.5857,100.6765, ,Not RSPO Certified,GUNUNG MAS RAYA,Indonesia,Riau,Rokan Hilir, ,1-Fully Verified,{BE6509F7-2E81-48BE-9738-79191C8B38C8},SALIM GROUP,po1000002159,4.0,3.0,3.0,4397.542941176469,13595.572941176471,11259.572823529412,111.21352941176471,76.56494117647058,98.12047058823529,100.5924705882353,174.3172941176471,661.1424705882351,225.51705882352942,241.53811764705884,190.6570588235294,318.14399999999995,124.31964705882353,230.21576470588235,130.16576470588237,109.34047058823528,61.57270588235295,618.9677647058824,374.1963529411764,334.49047058823527,216.46658823529413,0.3234540361191968,0.39056037117028214,0.6094396288297179,"POLYGON ((100.6505292046273 1.643796222417204, 100.6913682443744 1.640772363116408, 100.781782741275 1.619908243060107, 100.6598109457071 1.514898601579971, 100.6347746056556 1.532828515931215, 100.6332933548795 1.624383419419775, 100.6505292046273 1.643796222417204))"
PERDANA,-2.42251,112.35959, ,Not RSPO Certified,BINASAWIT ABADI PRATAMA,Indonesia,Kalimantan Tengah,Seruyan, ,1-Fully Verified,{381241D9-18E5-4220-9847-6166C0CF603D},SINAR MAS,po1000002198,1.0,5.0,1.0,11631.391058823527,19356.814588235302,13772.030470588226,88.00941176470587,752.5743529411766,166.44,377.77305882352937,1252.6581176470588,4288.7703529411765,2092.638352941178,1356.882705882353,399.3529411764706,83.19388235294117,182.49564705882355,162.9656470588235,20.32129411764706,59.360117647058814,55.113176470588236,163.91329411764704,71.09929411764705,28.33164705882353,29.49776470588235,0.600893861218925,0.8445661722622322,0.15543382773776782,"POLYGON ((112.2917256655771 -2.412868978168849, 112.3527878112763 -2.370033426532073, 112.437544702573 -2.348500040216833, 112.444483646451 -2.379045864105049, 112.4268302669707 -2.451403324872186, 112.3546377737075 -2.49246971039979, 112.3000993257034 -2.498093080000493, 112.2876001151273 -2.435870995012658, 112.2917256655771 -2.412868978168849))"
BELANI ELOK,-2.61556,103.1456, ,Not RSPO Certified,PERUSAHAAN PERKEBUNAN LONDON SUMATRA INDONESIA,Indonesia,Sumatera Selatan,Musi Rawas, ,1-Fully Verified,{8A34DE2D-37B1-4DBC-B877-4922CACDD168},LONSUM,po1000002218,3.0,3.0,3.0,62811.4630588235,165914.41199999992,156475.65599999987,1219.0302352941176,1039.0002352941178,461.18505882352946,2407.9863529411764,1530.327176470588,4941.10694117647,1413.438705882353,4093.660588235294,1904.0029411764704,1082.4857647058825,1755.5975294117643,13636.656352941176,3189.4104705882346,5873.998941176471,2966.450470588235,4767.093529411765,3308.1582352941173,3651.783882352941,3570.089647058824,0.3785774984925573,0.4014136426360376,0.5985863573639624,"POLYGON ((103.1275246882764 -2.287654860683893, 103.3820897781338 -2.377496853805632, 103.4216392612306 -2.453936693973779, 103.3819888578094 -2.591136670340236, 103.2836362173733 -2.735275584371137, 103.0564117162276 -2.718058977968494, 102.9775142028827 -2.628736944973066, 103.1275246882764 -2.287654860683893))"
BEGERPANG,3.45889,98.82333, ,Not RSPO Certified,PERUSAHAAN PERKEBUNAN LONDON SUMATRA INDONESIA,Indonesia,Sumatera Utara,Deli Serdang, ,1-Fully Verified,{0FCDCF41-7C9A-4571-9705-E6C41CCD3D93},LONSUM,po1000002219,4.0,2.0,4.0,2154.892235294117,10012.891411764702,6593.096823529417,248.26517647058827,302.03999999999996,244.29388235294118,20.181529411764707,41.828823529411764,11.34,13.598470588235294,49.296,40.057764705882356,29.07,32.20588235294118,160.69058823529411,19.187294117647056,246.68788235294113,80.92835294117646,113.61847058823527,105.70058823529412,170.16176470588232,225.73976470588232,0.2152117851555061,0.3268406779047665,0.6731593220952334,"POLYGON ((98.84306745153653 3.512582009674361, 98.8938358892197 3.455301275650897, 98.79505843225921 3.404674536181941, 98.76009511817236 3.472074177281492, 98.75951845744422 3.482962296192177, 98.84306745153653 3.512582009674361))"
GUNUNG MALAYU,2.70104,99.57361, ,Not RSPO Certified,PERUSAHAAN PERKEBUNAN LONDON SUMATRA INDONESIA,Indonesia,Sumatera Utara,Asahan, ,1-Fully Verified,{FF55B699-017C-4CC0-8DF0-E9A7F5A83B68},LONSUM,po1000002226,3.0,2.0,3.0,2497.712117647059,10704.350470588233,9706.596352941173,219.89399999999998,102.48741176470588,93.204,267.3328235294117,183.0677647058823,122.40741176470587,127.43364705882351,94.01223529411766,150.68576470588235,199.90764705882356,185.90541176470586,130.33800000000002,29.67635294117647,130.90235294117647,19.289294117647056,73.92529411764706,129.30988235294117,109.38388235294116,128.54894117647058,0.2333361678048461,0.25732110688730075,0.7426788931126993,"POLYGON ((99.59190403388541 2.735431396747844, 99.59883104971072 2.679036652088202, 99.54793558764273 2.633246925373326, 99.5088838548555 2.631815360918166, 99.50180807710241 2.682139348264767, 99.53754652869846 2.759711137542269, 99.56589955380981 2.751891348836295, 99.59190403388541 2.735431396747844))"
DOLOK,3.16491,99.43033, ,Not RSPO Certified,PERUSAHAAN PERKEBUNAN LONDON SUMATRA INDONESIA,Indonesia,Sumatera Utara,Batu Bara, ,1-Fully Verified,{B1E71A88-DFCE-4F70-AB5B-69167A76B4E7},LONSUM,po1000002227,5.0,3.0,4.0,1949.8997647058834,4968.535411764706,4248.996705882352,266.6184705882353,91.80776470588235,84.19729411764705,153.07235294117643,15.389999999999999,191.07,108.41752941176469,7.979999999999999,40.34470588235294,74.964,122.03999999999999,78.15070588235294,16.590352941176477,68.7829411764706,46.79399999999998,134.5016470588235,115.55364705882353,204.54388235294118,129.0804705882353,0.39244960599230694,0.4589082787488216,0.5410917212511783,"POLYGON ((99.45541393003819 3.114422010828747, 99.41613947892469 3.115240453185142, 99.39617531654174 3.170295449339595, 99.45724797981471 3.211851010499222, 99.45541393003819 3.114422010828747))"
SULUNG,-2.30556,111.61481,"RSPO Certified, MB",RSPO Certified,SAWIT SUMBERMAS SARANA,Indonesia,Kalimantan Tengah,Kotawaringin Barat, ,1-Fully Verified,{5022E5BC-1993-4270-ABBE-45B78B593CA5},CITRA BORNEO INDAH (CBI),po1000002304,3.0,5.0,2.0,17072.11411764705,27208.08388235295,23479.19717647059,736.0178823529411,1379.4981176470592,616.2892941176469,5011.129764705879,2924.8877647058807,687.4870588235293,416.1067058823528,218.1381176470588,1798.463647058823,449.95764705882345,183.27070588235293,543.8343529411763,200.82882352941175,572.362588235294,266.67494117647055,285.2714117647059,74.16,268.76823529411763,438.9670588235294,0.6274647708183505,0.727116604087114,0.272883395912886,"POLYGON ((111.6741502875133 -2.410059779345035, 111.5065429142924 -2.318799233124536, 111.5247300544535 -2.285045127169935, 111.5735894641013 -2.219129764088498, 111.6368103033593 -2.198064466110754, 111.6958228887954 -2.358453924063201, 111.6741502875133 -2.410059779345035))"
BATU KAPUR,-2.94266,116.04745, ,Not RSPO Certified,SINAR MAS AGRO RESOURCES AND TECHNOLOGY,Indonesia,Kalimantan Selatan,Kota Baru, ,1-Fully Verified,{7153EABA-7288-4AE8-B175-DF99DE191362},SINAR MAS,po1000002320,2.0,1.0,3.0,3936.436941176472,38417.47482352938,35579.5902352941,114.51952941176471,86.40776470588236,102.78741176470587,243.4729411764706,134.47341176470587,112.2384705882353,39.78705882352941,77.25211764705881,154.47529411764705,88.70117647058822,125.27929411764707,206.02447058823526,231.61623529411767,315.04270588235295,454.9242352941176,832.3531764705883,144.39000000000001,210.16870588235295,262.52294117647057,0.10246474968119298,0.11063750074534645,0.8893624992546536,"POLYGON ((116.01611945259 -2.993537923666942, 116.0084086048828 -2.980812209967635, 115.9334120823767 -2.724815572958252, 115.992383952584 -2.745707975067818, 116.3146843904533 -3.080839405840656, 116.01611945259 -2.993537923666942))"
PULAU RAJA,2.70191,99.624,"RSPO Certified, MB",RSPO Certified,PERKEBUNAN NUSANTARA IV,Indonesia,Sumatera Utara,Asahan, ,2-High Confidence,{FF5EE14D-79A3-4CC6-A542-6FC3C3782DE5},PTPN III,po1000002335,3.0,3.0,3.0,1325.5867058823535,3383.8224705882326,3183.444352941174,236.56411764705882,16.554,4.753058823529412,20.166,6.253764705882354,131.21329411764705,75.72776470588235,0.18,3.5999999999999996,41.74411764705886,193.8850588235294,175.61647058823527,52.72023529411758,195.25800000000007,33.45282352941176,21.419999999999998,34.624941176470585,72.35894117647058,9.494117647058824,0.39174239115798465,0.4164001499374877,0.5835998500625124,"POLYGON ((99.64693089641865 2.7383269313879, 99.69793595033708 2.745605257142472, 99.63817831481643 2.674497712772629, 99.60180682752866 2.679026286319451, 99.64693089641865 2.7383269313879))"
GUNTUNG IDAMAN NUSA 1,0.16161,103.28958,"RSPO Certified, MB",RSPO Certified,GUNTUNG IDAMAN NUSA,Indonesia,Riau,Indragiri Hilir, ,1-Fully Verified,{108DF29C-5D0D-44C6-8485-F9F0836D4879},MUSIM MAS,po1000002356,3.0,3.0,3.0,28705.849058823533,68338.7505882353,61780.254705882355,1199.6657647058823,2113.447411764706,1629.793411764706,2856.480352941176,2879.201294117646,806.1363529411763,668.9181176470588,873.8032941176472,630.0716470588235,1518.7457647058823,826.1721176470587,2627.558470588235,432.6998823529412,2182.094117647058,583.0489411764705,1614.996705882353,2711.125058823529,1744.4304705882353,807.4598823529412,0.42005229553853335,0.46464439480678166,0.5353556051932183,"POLYGON ((103.2171760548807 0.1681822004076301, 103.3572188645842 0.4711008866601946, 103.4342808912594 0.2247937932635752, 103.3945277135006 -0.004343503116522973, 103.2387034143516 0.1148941369433426, 103.2198879741958 0.1557746565960595, 103.2171760548807 0.1681822004076301))"
