umlid,treeloss_sum,land_area,forest_area,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019,treeloss_sum_proportion_of_land,treeloss_sum_proportion_of_forest,remaining_proportion_of_forest
PO1000000319,168580.4774117647,430695.40482352924,346653.3850588234,5079.529058823528,6599.335058823529,3460.1382352941177,6142.72694117647,4841.348823529412,10349.575411764707,7322.755411764705,3431.5531764705884,8817.743647058822,3066.0391764705887,7212.151058823529,11914.242,9505.698,17029.96094117647,19338.825529411763,11565.681529411766,11768.78611764706,11184.419647058823,9949.967647058824,0.3914146181356124,0.4863084702985329,0.513691529701467
PO1000000320,343882.0665882352,783363.5894117646,701797.1417647058,12990.586235294119,9863.240823529412,4116.388588235294,17562.838588235292,10612.986352941174,26455.69764705882,10701.411882352942,32261.419764705886,26431.081411764706,15550.300941176467,14618.914588235291,52627.449176470574,13999.308705882355,20795.974588235295,14341.009764705881,23145.299647058822,11011.595647058824,14389.955647058823,12406.606588235292,0.4389814273171154,0.49000209052366,0.50999790947634
PO1000000321,307580.83094117645,780858.9208235295,573727.9214117646,5751.48988235294,16270.16611764706,4508.524941176471,27789.413294117647,26623.84270588235,39028.159411764704,29698.040823529413,33317.53482352941,17186.96223529412,8351.616705882352,11146.15976470588,13862.37035294118,7906.552588235295,12749.760352941174,9981.357529411765,20710.354941176472,9041.663999999999,4997.968235294118,8658.892235294117,0.393900642918682,0.5361092243590244,0.4638907756409756
PO1000000322,324789.9455294117,785444.6470588235,637753.0122352942,4887.818823529411,16312.939411764708,6719.953764705881,32507.556705882354,21568.916117647055,50573.82529411765,27728.17058823529,30759.450352941178,20798.963647058823,15352.158705882352,12346.093764705884,14402.16811764706,10046.372470588234,14921.235882352941,12471.57,16811.30611764706,7293.065294117646,4641.288,4647.092470588234,0.41351092880398427,0.5092723033812703,0.4907276966187297
PO1000000323,238679.11270588235,729426.8347058821,664929.7185882352,5076.416823529412,9395.866588235294,2813.2655294117644,15165.133764705883,11370.720352941176,21748.263882352938,8558.122588235294,5744.024470588234,26318.617058823533,5145.460941176471,12518.753294117647,14445.31976470588,10578.29894117647,14412.190941176472,18310.747764705884,26930.143764705885,9643.953176470588,10042.868823529412,10460.944235294119,0.3272146037815047,0.35895389547731577,0.6410461045226843
PO1000000324,225454.88823529411,539150.8379999999,473535.8452941177,4684.799294117646,8274.321529411765,2152.3122352941177,14335.741411764708,10706.715882352943,20294.31882352941,9417.451411764707,6069.491999999998,29528.151176470587,5231.622705882352,12477.100588235295,14125.778823529412,9672.129529411764,13697.273294117647,16514.561294117648,21687.925411764703,8396.778352941177,9074.637176470587,9113.777294117646,0.4181666286036528,0.4761094444608769,0.5238905555391231
PO1000000325,172400.66294117647,536631.0907058824,426313.88011764706,4540.972588235294,5189.525294117647,3751.403647058824,7754.597647058822,3926.558117647058,9063.75776470588,3972.875294117647,2814.0035294117647,10839.918705882352,8708.592352941176,14143.172117647056,15859.321411764704,10642.466470588235,19561.074705882354,19779.870705882353,10145.637882352941,6836.807999999999,7807.400470588234,7062.7062352941175,0.32126476815646543,0.4043984279695519,0.5956015720304482
PO1000000326,377414.25141176453,787210.8409411765,628892.5821176469,12359.090823529408,10255.462235294117,6840.764470588235,19017.228705882353,29987.12788235294,24959.570823529408,14904.973764705881,20840.157529411765,37543.846941176475,33367.846588235305,21263.061529411763,42957.19270588234,19746.191999999995,18877.38917647059,9545.916,19489.29494117647,13678.95988235294,13246.071176470587,8534.104235294117,0.47943223312389116,0.6001251440125297,0.3998748559874703
PO1000000327,125288.11800000002,325755.3628235292,276210.1048235294,2850.0804705882356,4851.874588235293,1105.5014117647058,6151.177411764707,6401.208705882354,12664.254705882351,6517.047529411764,3493.237764705882,11691.877764705883,1653.4514117647059,5087.072470588235,7819.708235294115,5284.656352941176,6770.264470588236,9932.479411764705,14965.626,5978.719764705883,6036.882705882354,6032.996823529412,0.3846079982046898,0.4535971559767757,0.5464028440232243
PO1000000328,215587.27411764706,642239.0992941178,578205.1316470589,4676.852823529412,8445.383294117648,2620.9757647058823,14805.072,10806.612352941176,19962.56364705882,7931.055529411764,4599.963529411764,21210.58270588235,4496.021294117647,10431.863647058824,12967.078941176473,9512.446941176471,12869.159294117646,17345.438470588233,24990.139058823523,8883.120705882353,9430.622470588234,9602.321647058823,0.3356807057598924,0.3728560372744033,0.6271439627255967
PO1000000329,160540.03835294116,477903.0970588234,374666.7571764706,4553.3442352941165,4796.840823529411,3551.4716470588232,7597.46894117647,3637.173176470589,8366.51894117647,3862.083529411764,2933.337176470588,9901.33094117647,8274.67517647059,12568.908,14643.314117647058,10343.332588235295,18641.46917647059,17102.23905882353,8757.186352941175,6817.864941176471,7436.496705882353,6754.982823529412,0.3359259216794338,0.4284875433379474,0.5715124566620526
PO1000000330,417535.97011764714,782785.1611764706,661089.0105882352,6703.654941176471,11079.84494117647,7880.562705882353,17186.63188235294,31847.368235294118,31415.17694117647,20468.375647058823,27999.269647058823,39335.754352941185,40662.11929411765,21011.081294117645,54754.14705882353,24946.90905882353,19872.700235294116,7700.5012941176465,18578.741647058825,12454.538117647058,14672.146235294118,8966.446588235294,0.5333979114909642,0.6315881272116818,0.3684118727883182
PO1000000331,78018.56435294119,523918.21411764715,494973.8721176471,938.4427058823529,2126.8309411764703,1086.0204705882352,4474.13788235294,1418.4748235294119,2067.576352941176,1759.5539999999999,3754.2056470588236,10456.043647058823,2687.4988235294118,2828.1539999999995,6950.495294117647,3794.203411764706,7176.665294117646,8050.228588235294,7232.420823529412,4229.1712941176465,3413.72294117647,3574.717411764707,0.14891363241557762,0.15762158115367647,0.8423784188463235
PO1000000345,414635.90823529405,781796.180470588,714431.5524705881,13848.12388235294,12489.896117647058,9003.307411764705,27012.155294117645,20304.401647058825,41738.44023529412,40286.88,54834.209294117645,39350.27752941176,6338.213647058824,11157.535058823529,32272.82223529412,14596.382470588236,13404.09705882353,11672.894470588235,23010.790588235293,18113.089058823527,13300.206,11902.186235294117,0.5303631798069306,0.580371775016703,0.419628224983297
PO1000000352,150231.11858823526,554527.1964705883,393741.535764706,12387.88376470588,4320.922235294118,5039.222117647059,9381.579176470588,8957.844705882353,8069.342117647059,5883.571058823529,3206.6096470588236,11762.346705882353,10558.939764705881,8089.691294117648,6239.549999999999,4098.1482352941175,8073.468705882354,8020.84305882353,11238.827294117647,8588.952352941178,8146.435764705881,8166.940588235293,0.2709174942985928,0.3815475507212201,0.61845244927878
PO1000000354,239781.9190588235,786663.7062352942,733800.0250588238,3288.5925882352935,3621.080823529412,2781.671294117647,7728.536823529412,5263.069764705882,17313.33811764706,16761.684352941178,13725.385764705881,21583.14670588235,12519.655058823528,12737.254941176468,10462.031294117645,11193.859764705883,22640.298352941176,14872.627058823531,33301.958470588244,14047.995529411764,7801.129764705882,8138.602588235294,0.30480867130166517,0.32676739012049205,0.673232609879508
PO1000000355,461466.07941176475,785463.4951764705,683531.0922352939,33618.82835294118,15294.568235294117,3925.117411764706,37863.21317647059,44478.44188235295,3161.8725882352937,26486.37388235294,29870.92588235294,11848.454470588233,53760.90847058823,43700.95411764705,39359.164941176474,24486.819529411765,22948.429058823524,8430.556235294118,24345.229411764703,12911.45188235294,10719.489529411765,14255.280352941178,0.5875079901811183,0.6751208315962208,0.3248791684037792
PO1000000382,419063.94741176476,782133.2481176471,635251.1827058825,29685.136235294114,21923.326588235293,3292.1968235294116,51459.36176470588,36062.95764705883,10838.477294117645,33248.94494117647,24202.881882352944,17909.682,38405.655529411764,25973.15364705882,25363.899529411763,15215.25176470588,22342.58576470588,6425.156117647059,18086.14905882353,14204.540470588236,12805.607647058823,11618.982705882352,0.5357961043342961,0.6596822781608088,0.3403177218391912
PO1000000411,407769.1309411765,785815.7403529413,645033.429882353,9407.390117647057,15125.712352941177,6942.6896470588235,29215.8614117647,33789.30494117647,36135.51529411765,29997.47011764705,31522.42799999999,40608.04588235294,36879.297882352934,15204.62082352941,33624.8925882353,17270.562705882352,23051.397529411766,7279.158705882352,10076.155411764707,12812.600823529412,9031.603764705882,9794.42294117647,0.5189118899018631,0.6321674382295954,0.3678325617704046
PO1000000451,137330.19988235296,647251.2970588233,428306.5895294115,11089.157294117644,3525.1598823529407,4763.954117647059,5884.611176470587,4923.428117647059,5885.409529411764,5686.210588235294,4555.848705882353,9389.271882352941,8220.414705882353,6182.438117647059,7629.446823529412,3606.417529411765,8445.618705882353,7079.565176470587,12381.195176470586,8700.815294117647,12234.197647058823,7147.039411764706,0.21217446841187582,0.3206352721148657,0.6793647278851342
PO1000000512,212830.6842352941,785112.6974117648,703004.1840000001,1956.496588235294,5001.412235294118,2998.5765882352944,4336.464705882353,3286.185529411765,12295.878705882355,4359.369882352941,9971.415529411765,11831.534470588234,9379.485882352941,24005.667882352936,13124.756117647059,8940.654352941177,11792.063647058823,8485.56388235294,39775.32917647059,9880.841294117647,13270.01082352941,18138.976941176472,0.271082973102996,0.30274454843826937,0.6972554515617306
PO1000000530,270192.2647058823,787455.0504705883,530152.1742352941,13751.154705882353,8530.932352941176,7099.743529411764,21557.82,21989.329764705883,14017.965176470589,7780.079647058823,13665.478941176469,29709.189882352945,16292.282470588232,25425.61729411765,13002.362470588236,12099.329294117646,12160.026705882352,10559.54294117647,12047.532000000001,14258.388705882355,8758.345411764705,7487.143411764706,0.3431208734319675,0.5096503944280054,0.4903496055719946
PO1000000531,141864.47682352937,473139.7309411765,366760.85682352947,2473.47,2329.2074117647057,1735.11,7762.243764705881,3732.8399999999997,8909.439529411766,4603.923176470588,4793.751882352941,20024.27011764706,4992.556235294117,9732.423529411764,12124.364470588234,6556.184823529412,11061.492705882352,11626.28011764706,10806.312,5506.134705882352,5724.329647058823,7370.142705882353,0.2998363222241567,0.3868037555921319,0.613196244407868
PO1000000553,216603.73482352943,770437.4336470587,460511.901882353,1412.7141176470586,2846.0392941176474,2500.134705882353,6402.5812941176455,6020.716588235295,16159.946823529415,20674.953882352944,10754.188235294116,21535.574470588235,7552.877647058824,9989.858823529412,29711.18788235294,5923.725529411763,11207.94105882353,11879.895882352941,19923.56435294118,9162.14682352941,10055.901176470588,12889.786235294121,0.281143835130364,0.4703542599836327,0.5296457400163672
PO1000000560,335940.24423529423,787027.2720000001,635683.1170588235,16083.550235294117,13545.523058823528,4544.375647058823,21963.06811764706,32280.381882352944,15542.234117647058,11563.481647058821,10748.051294117646,34033.02917647058,26349.68541176471,21451.039058823524,22047.333529411764,14065.45305882353,16411.156941176472,10881.91305882353,16663.195058823527,17759.441647058822,15147.252352941176,14860.078941176467,0.42684701812378134,0.5284712386096101,0.4715287613903899
PO1000000561,198735.63847058825,786306.2078823529,744858.8223529413,6466.913294117648,4333.0916470588245,3770.947764705882,9344.304,7434.252,16745.222470588233,9546.777176470587,9554.570470588234,9747.133411764706,4354.153058823529,14007.529411764706,14238.434470588234,9217.65,12336.142588235294,10293.082588235295,14729.65764705882,17245.79858823529,11794.549411764705,13575.428470588235,0.2527458596642837,0.2668098067802976,0.7331901932197025
PO1000000562,212392.593882353,784664.7652941175,500885.1116470588,3042.8096470588234,4843.317529411765,2293.23,7056.372705882352,6827.617058823528,8822.847529411765,15725.293764705882,10960.525411764705,22789.66764705882,9548.096117647057,11510.908588235294,19396.910117647058,3996.8872941176473,11335.449176470587,12767.135999999999,15960.167294117646,13486.828588235294,17361.908117647057,14666.621294117647,0.27067940766110665,0.42403455192338046,0.5759654480766195
PO1000000567,400551.67058823514,782013.7136470589,647652.890117647,10519.713529411763,11553.298235294116,7112.64811764706,20868.636000000002,38682.94694117647,27342.09282352941,16457.9474117647,19447.398352941178,40348.29423529412,38432.6834117647,22496.647058823528,43045.15129411765,17649.481058823523,19265.73741176471,9769.869176470589,19314.463411764707,14462.462823529411,14587.094470588236,9195.104823529411,0.5122054301582407,0.6184665840300263,0.3815334159699737
PO1000000600,292841.56447058823,777600.4676470588,657491.3668235291,1785.165176470588,6529.499294117647,5063.073176470588,9485.746941176469,17952.979058823526,42583.66976470589,36653.08376470587,21977.879999999997,9304.38705882353,4915.100823529411,16735.449529411762,9742.80988235294,4022.923764705883,9894.655764705882,16374.466588235297,57238.91188235294,6172.643294117647,4485.9663529411755,11923.152352941177,0.3765964356434835,0.445392257978023,0.554607742021977
PO1000000601,74988.91164705882,608745.0628235294,516651.5308235294,1736.4688235294116,1548.054705882353,1223.675294117647,3132.8361176470585,2697.8456470588235,3203.090470588235,3974.789647058823,4944.906352941176,6808.023882352941,3977.800941176471,6278.617411764705,4050.3021176470584,2300.392235294117,4690.026705882354,2414.9544705882354,5557.277647058823,5676.919411764706,6476.446235294118,4296.483529411764,0.1231860695497707,0.14514408101632525,0.8548559189836747
PO1000000638,336776.54223529407,786803.7794117647,609277.8462352941,10133.71023529412,10311.108352941175,6926.894823529412,30608.672823529414,35000.43952941176,31803.3225882353,25859.95623529412,22356.09705882353,29308.735764705878,21916.82682352941,8692.512352941178,21192.692117647057,11243.693294117647,13650.890470588234,7834.623882352942,11147.434941176469,14831.896588235293,11066.733176470589,12890.30117647059,0.42803116996600743,0.5527470665743457,0.4472529334256543
PO1000000706,102604.01611764706,501693.1665882354,405737.41588235303,1250.520705882353,1519.1414117647057,965.3502352941175,1890.557294117647,2027.8916470588233,1357.4509411764705,1971.682588235294,1841.7621176470589,7414.955294117646,5835.954352941178,6218.305764705883,8659.551882352942,7707.962470588236,13291.136470588233,9636.401647058823,12054.927176470588,6953.113764705882,7662.021529411765,4345.328823529412,0.20451547469822184,0.2528828057292058,0.7471171942707941
PO1000000829,230916.52658823525,620436.7990588235,514329.82588235295,5126.058705882353,6197.611764705883,4593.638470588236,8426.321647058823,5913.330352941177,12482.34282352941,5652.530117647059,3758.26694117647,13511.805529411764,8115.92788235294,14997.361411764707,17814.504705882355,14259.414705882353,22793.335411764703,27038.487529411766,15225.778588235295,13194.601411764705,14995.802823529411,16819.405764705887,0.37218380169990867,0.4489658483096696,0.5510341516903303
PO1000000879,177960.54388235297,649867.2864705881,473864.7088235292,13940.939647058824,4839.024,6065.989058823529,11160.870352941176,10458.034235294117,8886.859764705881,7094.347058823529,3653.4317647058824,15872.35694117647,13553.31988235294,10469.857764705883,7817.014235294117,4643.4501176470585,9124.790470588236,8982.484235294118,12998.541176470588,10366.280117647057,8922.256235294117,9110.696823529412,0.2738413635941762,0.37555137694085344,0.6244486230591466
PO1000000884,387182.27858823515,783778.032,701713.3842352942,14598.631411764702,14608.44247058824,10676.751176470589,27872.29235294117,21253.411764705877,36797.49847058822,33963.7814117647,55092.78564705881,34812.58235294118,6318.144352941176,8491.56988235294,28217.17905882353,11073.968117647059,11969.193529411763,11036.324117647058,24054.148588235297,15776.737764705882,10655.332941176472,9913.50317647059,0.4939948081987518,0.5517669853342965,0.44823301466570353
PO1000000939,183196.78941176474,787010.1204705881,738690.4058823528,2945.2221176470584,2994.9232941176474,2526.537882352941,6949.729764705883,4934.853176470588,16182.436941176471,16125.37482352941,11654.326588235295,18210.683647058824,10246.549764705884,8315.128235294118,5813.892705882353,7835.301176470587,18182.68164705882,10155.915529411766,21187.63694117647,9268.265999999998,5112.632823529411,4554.696352941177,0.23277564626770403,0.24800212369475594,0.7519978763052441
PO1000000950,214935.1104705882,787143.693882353,736818.7072941178,3326.169882352941,3090.375176470588,2626.282941176471,7221.315176470589,4923.110823529412,17205.960352941176,16438.464352941173,12323.379529411766,21344.86588235294,11676.018352941177,12026.39470588235,10143.927529411765,10313.00011764706,21686.618470588233,13142.347058823527,24838.773176470586,9435.809294117646,6127.779882352941,7044.517764705883,0.273057018865875,0.29170691289844247,0.7082930871015576
PO1000000953,163516.98105882356,785731.1752941177,363797.42011764704,3564.906352941177,3758.532352941177,1502.7098823529411,5968.393764705881,5728.475294117647,8333.498823529413,11524.733647058825,10599.609176470589,15101.30717647059,7006.098352941175,11091.16694117647,16023.830117647058,2488.157294117647,6722.391882352941,9060.877411764706,11640.976941176468,8430.939176470585,13960.445999999998,11009.930470588237,0.2081080478926082,0.4494726240937729,0.550527375906227
PO1000001043,402087.44258823525,783650.2256470586,612881.8877647059,4516.208823529412,16834.549058823526,8451.113294117647,35718.54917647059,24397.04505882352,74545.91470588236,35220.710823529414,36988.30305882353,28774.949647058824,21042.128823529412,20827.602352941176,18713.608588235293,12030.785294117646,15502.010470588237,16180.150235294119,18882.411176470585,5464.241647058823,3821.3004705882354,4175.85988235294,0.5130955487905747,0.6560602468686468,0.34393975313135317
PO1000001056,390578.4289411764,785826.0201176471,630112.0687058824,10702.388117647059,13107.212823529413,7098.019764705882,33668.585999999996,35480.16705882353,36046.95317647058,27845.820352941177,26378.668588235298,36391.21729411765,32357.313529411764,12458.724352941179,32346.619764705883,16015.149176470586,17876.04705882353,7432.190470588234,11088.76376470588,13656.322588235293,9777.611647058822,10850.653411764706,0.4970291374198863,0.6198554960918973,0.3801445039081027
PO1000001057,382412.906117647,786701.1815294115,624080.2136470588,10653.534,12745.227176470587,6821.544352941175,33050.03011764705,39101.608235294116,38035.89952941176,26348.732117647058,26042.44517647059,34478.99576470588,29554.08211764706,10845.532588235292,31187.94105882353,15184.076823529413,15386.926588235292,7254.949411764707,10540.88682352941,13222.033764705879,10261.892823529412,11696.567647058822,0.4860967735858805,0.6127624266163902,0.38723757338360976
PO1000001058,380246.09647058824,785572.8112941174,623373.8368235292,11196.387882352941,13430.45682352941,7262.947764705882,33123.7365882353,32990.31282352941,33425.006117647055,29493.59364705882,26107.512352941183,34857.33423529412,29576.39470588235,11361.747176470588,29607.002470588235,15025.59,18509.632235294117,7545.520235294116,11136.491294117646,14406.509647058823,9815.07705882353,11374.843411764705,0.4840367321829633,0.6099808397608962,0.39001916023910377
PO1000001060,364405.1802352941,787845.5438823532,642388.535647059,7955.411294117646,10080.549882352941,6368.7300000000005,29804.4314117647,43590.19411764706,41385.54352941177,26756.772352941178,20273.27964705882,31455.550235294115,24728.00223529412,8727.164117647057,30754.68529411764,14239.617529411766,13885.262470588234,6860.687294117646,10147.581882352943,12528.367058823529,10972.035176470588,13891.314705882354,0.462533783512406,0.5672660080526493,0.43273399194735074
PO1000001061,347850.93141176464,787341.6123529413,639074.2256470587,7900.675411764706,9911.95376470588,6318.792352941176,30289.244823529414,42660.69317647059,38682.888352941176,25254.99105882353,18921.94764705882,30598.12764705882,21876.71647058824,7509.110117647057,27602.444823529415,12570.392117647058,12584.611764705878,6758.684117647057,9900.106235294117,12819.69494117647,11156.488941176469,14533.367647058823,0.44180432731381364,0.5443044288941049,0.4556955711058951
PO1000001062,260830.38070588233,779766.6638823532,619532.7684705884,7308.396705882354,8232.93776470588,5390.517176470587,20748.104823529415,29568.638470588237,22599.673058823533,19392.567529411765,12296.28176470588,18916.972588235294,13952.46423529412,6863.861999999999,14066.400705882354,10588.89,11042.69294117647,8190.536117647058,11650.811294117646,13814.727529411763,12772.769999999997,13433.135999999999,0.33449798867682157,0.42101143632770566,0.5789885636722943
PO1000001064,326796.4125882353,771116.0417647059,694568.4271764705,14741.836235294117,11601.56188235294,7308.3557647058815,20244.25129411765,22959.690352941176,16293.417529411761,15498.290117647059,26483.518941176473,16585.91611764706,40415.60294117647,18086.05870588235,34280.54788235295,8160.495882352941,16636.126235294116,8385.019411764706,16681.735411764705,13286.40917647059,9128.72788235294,10018.850823529412,0.4237966724701496,0.4705028328406949,0.5294971671593052
PO1000001065,397826.1215294117,785445.3554117649,716383.6782352943,24952.256470588232,14719.823647058822,6194.545411764706,25103.19317647059,41600.17270588235,16268.809411764705,21336.37305882353,23400.504352941178,22301.95658823529,42706.590000000004,17748.69670588235,35290.14494117647,13161.383294117644,18593.81576470588,13961.012823529412,22618.12976470588,15558.437647058825,9003.190235294118,13307.085529411765,0.5064975160759004,0.5553254961215724,0.44467450387842755
PO1000001079,229849.30905882348,773972.8937647059,662972.4631764704,6657.630705882353,9937.077529411763,5583.573529411764,17135.717999999997,18766.72870588235,12159.686117647056,6885.248823529411,6621.804705882353,12200.765294117647,15516.278470588235,11479.296352941175,14396.774470588236,8853.225529411764,17024.940705882356,10177.159411764706,16380.30917647059,14027.73211764706,13284.653294117648,12760.706117647058,0.2969733318964263,0.34669510699970363,0.6533048930002964
PO1000001150,253978.3524705881,787294.2017647059,582591.6599999999,13632.874235294119,8455.911176470589,6057.254823529411,18756.34482352941,22274.618823529414,14623.39482352941,7623.627176470589,13770.345176470588,25136.74588235294,14083.257529411763,20889.467294117643,10879.063764705883,10485.185999999998,10947.971999999996,11009.511176470587,13428.827999999998,13174.371529411766,9773.250000000002,8976.328235294117,0.32259649810871227,0.4359457402301093,0.5640542597698908
PO1000001151,211789.06129411765,613187.7607058825,531128.8136470589,4503.320823529411,5680.640823529412,3821.113058823529,7121.267999999998,8811.206470588235,12932.280705882355,4943.739529411764,3118.951411764706,10889.036117647056,4694.772705882352,12872.524235294119,12061.33270588235,10405.831764705881,19000.32670588235,25707.888,18125.48611764706,13423.632352941178,16666.241647058825,17009.468117647055,0.3453902293325502,0.39875272410819323,0.6012472758918068
PO1000001152,138193.89776470585,499330.2395294117,362221.87729411776,4763.4494117647055,3449.8044705882353,4695.246352941176,9807.449294117647,2758.0609411764704,7845.999529411765,3372.9501176470585,2407.0754117647057,5989.850823529411,6976.501411764706,7928.819294117646,9917.220352941176,8629.59811764706,14716.526470588236,15876.82588235294,10383.27388235294,6055.432235294117,6629.182235294117,5990.631529411764,0.2767585193617458,0.3815172589713427,0.6184827410286573
PO1000001154,329702.3177647059,780805.9510588235,561107.124,6126.201529411764,18626.578235294117,5151.296117647059,25680.21988235294,28102.420941176468,53989.63694117646,32747.23447058823,37993.47988235294,17003.87188235294,9219.183529411765,12250.270588235293,12626.126470588239,7845.095294117646,12052.591764705881,9387.37588235294,17582.033647058823,10039.934823529413,5330.300823529411,7948.465058823528,0.4222589714097443,0.5875924643664049,0.4124075356335951
PO1000001155,366543.46799999994,780603.8872941176,577056.3917647058,4994.240470588235,19694.774117647055,7639.825058823529,32477.563058823533,30472.41317647059,65231.90929411766,35876.18576470588,42167.13317647058,21170.839411764708,10130.325176470587,13895.543647058825,11846.901529411765,8363.391176470588,13668.867529411766,13634.058352941176,19958.61988235294,5892.501882352941,4200.640941176471,5227.734352941177,0.4695639798446109,0.6351952308838782,0.3648047691161218
PO1000001156,357500.19282352936,783213.3935294119,588328.2105882355,5188.275529411764,19591.98811764706,7455.3031764705875,32653.54905882353,25708.27588235294,62602.81870588235,33090.99917647059,35342.428235294115,21929.04811764706,14092.62988235294,14367.24882352941,13424.22176470588,9013.472117647058,14425.669764705883,13948.10894117647,18848.97564705882,6291.508235294117,4336.9976470588235,5188.674,0.4564531145369186,0.6076543439351404,0.3923456560648596
PO1000001207,292710.40482352936,785845.1601176473,628041.0448235294,5311.255411764705,11159.934352941176,2218.672235294118,9709.997647058823,5877.749647058823,18747.64764705882,16941.775764705882,6608.82705882353,25078.788705882354,15266.752588235295,20938.522941176467,24865.134352941175,13023.070588235292,27350.27223529412,23813.149411764698,26359.77988235294,13478.344941176467,12305.239058823527,13655.490352941175,0.3724784724508684,0.4660689094066723,0.5339310905933277
PO1000001208,293315.9216470588,785561.8665882351,625019.9145882352,8596.608352941177,12755.047411764706,3073.1368235294112,11093.207999999997,10333.39694117647,27814.160823529415,15975.273529411767,7346.205529411763,24236.901176470583,11067.336000000001,10046.920235294117,27374.59482352941,14824.58470588235,25765.85011764706,20814.426705882353,26797.37752941177,11883.985411764705,11776.280117647057,11740.627411764706,0.37338360493611517,0.46929052147129763,0.5307094785287023
PO1000001250,258769.03870588238,682305.2763529412,553091.7956470588,5795.284588235294,10208.747647058823,5364.108352941176,19193.78011764706,23234.995058823522,13641.96176470588,10107.356470588235,4851.11894117647,23857.536,22698.729176470588,14229.489529411765,16612.92882352941,8653.761529411764,15628.980352941177,9922.434352941176,15642.23011764706,13820.21082352941,12594.665647058824,12710.719411764707,0.3792569802318618,0.46785911623069737,0.5321408837693027
PO1000001251,103903.03870588234,585512.1003529411,489721.1145882351,2870.6389411764703,2411.195647058824,2526.370588235294,2803.5,2513.953411764706,3865.2674117647057,5556.625411764706,4645.434352941176,7975.704705882353,7424.76494117647,4045.6955294117647,6263.272235294118,7682.079176470588,9071.818235294118,5799.793058823529,8791.093058823528,5528.753647058823,9006.846000000001,5120.232352941176,0.17745668901334505,0.21216777388339808,0.787832226116602
PO1000001252,212060.25776470592,771539.5796470589,676415.4225882353,8597.478352941176,7440.345176470588,7648.319647058823,18057.023647058824,19242.850588235295,10570.857529411765,7299.691764705882,4943.291647058823,14200.121647058822,16738.101176470587,10826.052352941175,12593.90294117647,5440.482705882353,12879.091411764704,8851.569176470588,13513.96905882353,11848.50282352941,10546.807764705882,10821.798352941178,0.2748533754570478,0.31350594720812064,0.6864940527918794
PO1000001256,89683.73435294119,438434.24011764704,247833.9864705883,6618.61905882353,2311.929882352941,3308.8341176470585,3223.987058823529,2752.803529411765,3649.520117647059,2696.830941176471,2997.7514117647056,5615.829882352941,5024.332588235295,3798.0748235294113,5463.882352941177,2405.3085882352943,5985.959294117646,4775.264117647059,8111.570823529411,6406.686352941176,9501.205058823527,5035.344352941177,0.20455458572048557,0.3618702004116954,0.6381297995883046
PO1000001278,128498.53058823525,504938.3036470589,459086.0382352942,5213.828470588234,3185.069647058823,2127.0804705882356,8223.549529411765,3802.015764705882,6406.514470588235,15017.172,7018.677176470588,8107.046117647058,5864.845411764705,12313.653176470589,7600.759764705882,5593.321411764706,6394.623529411764,4867.651411764706,6572.2743529411755,7829.061176470589,6776.907529411765,5584.479176470587,0.25448362633636323,0.27990075908685386,0.7200992409131461
PO1000001279,116820.70729411764,502901.1194117646,457029.2265882353,4724.749058823529,3288.4729411764706,2239.065882352941,9043.096235294119,4770.407294117647,5965.884352941177,10746.300352941176,5886.400235294118,8049.700235294116,4727.319529411764,10126.008352941175,5843.784,5039.934705882353,5992.117058823529,4702.167176470588,6294.852705882354,7592.8178823529415,6564.252352941176,5223.376941176471,0.23229359169206257,0.2556088330853474,0.7443911669146526
PO1000001315,291347.5012941177,787315.2836470588,571215.9515294117,15823.963058823527,10058.011411764706,7456.939058823529,24529.76541176471,25151.01035294118,15678.126705882354,9340.763294117647,13287.32894117647,30056.735999999994,20650.881529411763,22502.81541176471,13405.865647058825,10527.03388235294,10712.064352941177,11317.610470588234,14676.28411764706,14243.014941176465,11639.45611764706,10289.830588235294,0.3700518805433533,0.5100479083506763,0.48995209164932374
PO1000001342,127303.80670588235,764290.5850588236,342212.49670588237,1653.740823529412,2155.344705882353,1160.0209411764706,1323.8389411764706,2941.815176470588,3782.420823529412,4662.735176470588,2637.8167058823524,8486.113764705882,4707.542117647059,3529.352117647058,21282.98470588235,3038.972117647059,9985.08,12211.299882352938,14431.082470588235,7971.5484705882345,10274.859176470587,11067.238588235294,0.16656466688790156,0.37200221479724266,0.6279977852027574
PO1000001343,105527.53623529413,671219.1179999999,268433.900117647,891.5505882352942,1623.2470588235294,962.0890588235295,908.7201176470588,2381.5362352941174,2840.6202352941173,3746.886,1589.1882352941175,4973.898,3540.8749411764707,2426.793176470588,19275.29364705882,2813.297647058823,8953.630235294117,10613.509058823527,10427.539411764707,7091.351294117647,9187.282235294118,11280.229058823528,0.1572177153560965,0.39312298554334746,0.6068770144566525
