id,Group_Name,address,alt_name,cert,country,globalid,property_id,latitude,longitude,mill_name,objectid,prnt_comp,rspo_model,state,sub_state,geometry,treeloss_sum,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019
803,UNKNOWN,1-Fully Verified, ,Not RSPO Certified,Indonesia,{61D735F4-FD35-4B52-93BA-44B33327893A},PO1000007661,1.75,100.93333,MUSTIKA AGUNG SARANA SEJAHTERA,4514,MUSTIKA AGUNG SARANA SEJAHTERA, ,Riau,Rokan Hilir,"{'type': 'Polygon', 'coordinates': [[[100.93333000027452, 2.199943297333821], [100.80756481971078, 2.182030995405983], [100.69181832691964, 2.1297211238361133], [100.59530891048539, 2.0471807274981813], [100.52571920288497, 1.9409839719426727], [100.4885846137248, 1.8195874283031686], [100.48685435301469, 1.6926558623597523], [100.52065909259369, 1.5702925519190125], [100.58730278353804, 1.4622354238960336], [100.68147857751184, 1.377082744444693], [100.79569146077353, 1.3216096402371331], [100.9208541778777, 1.300229573940002], [101.0470093902255, 1.314643513064387], [101.16412089533041, 1.363704707425501], [101.26287110906195, 1.4435098536151736], [101.33540149969353, 1.547709378649733], [101.37593731801162, 1.6680121429831], [101.38124727578432, 1.7948444871325908], [101.35090185532849, 1.918111415631624], [101.28730958209093, 2.0279996822687214], [101.19552775934703, 2.1157591410588865], [101.08286177632752, 2.1744002068580115], [100.95828401550317, 2.19925161152658], [100.93333000027452, 2.199943297333821]]]}",4543250.050980392,63260.14509803921,129640.1137254902,39855.23529411765,111058.23137254902,356942.305882353,373379.24705882353,207724.41960784313,254532.80784313724,413577.58823529404,476860.4,270664.03529411764,517099.1568627451,267519.98431372544,325603.34117647057,99277.3294117647,195660.25098039216,163288.0823529412,181493.98431372552,95813.39215686276
804,UNKNOWN,1-Fully Verified, ,Not RSPO Certified,Indonesia,{84488535-8E26-4F0A-9122-879DB15E80D4},PO1000007662,2.26924,99.76792,MUTIARANUSA AGRO SEJAHTERA,4515,MUTIARA NUSA AGRO SEJAHTERA, ,Sumatera Utara,Labuhanbatu Utara,"{'type': 'Polygon', 'coordinates': [[[99.76791999996357, 2.719183297981628], [99.64210621044052, 2.7012697447135103], [99.52631698379132, 2.648956509961376], [99.4297754887989, 2.566411688908089], [99.36016723220582, 2.4602108285858946], [99.32302826390526, 2.3388117812497193], [99.32130641154791, 2.211880093633802], [99.35512959301079, 2.089519080987639], [99.42179850337664, 1.9814659529198506], [99.51600335245605, 1.8963177275909655], [99.63024702350057, 1.8408481423202854], [99.7554410983614, 1.8194695622757], [99.88162770696287, 1.8338824914591085], [99.99877017665573, 1.8829404946486545], [100.09754991963123, 1.9627412636933472], [100.17010649135413, 2.066936590906042], [100.21066233601073, 2.1872366463887705], [100.21598291289457, 2.314068616150231], [100.18563578133244, 2.4373376220604483], [100.1220277539268, 2.547229770051259], [100.03021634527711, 2.6349937028527846], [99.91750938999864, 2.6936384385337613], [99.79288372819173, 2.718491562909578], [99.76791999996357, 2.719183297981628]]]}",2356175.8274509804,66703.01960784315,102879.40784313725,52956.0862745098,162357.18039215688,167063.62352941177,113133.81568627451,63014.56470588235,69828.07450980392,112446.93333333333,135339.6588235294,125986.72941176471,142182.21960784314,100094.1411764706,189046.2862745098,116615.08235294117,185118.72941176474,155666.5019607843,148425.89803921565,147317.87450980395
805,CITRA BORNEO INDAH (CBI),1-Fully Verified, ,Not RSPO Certified,Indonesia,{44BC6444-5481-42FB-9B72-B1E3A6BA78DF},PO1000007664,-1.83789,111.53281,NANGA KIU,4516,SAWIT MULTI UTAMA, ,Kalimantan Tengah,Lamandau,"{'type': 'Polygon', 'coordinates': [[[111.53280999961436, -1.3879467023167205], [111.40709817012782, -1.4058503701583795], [111.29138697413043, -1.4581370341205238], [111.1948824931035, -1.5406468920509457], [111.12526474280334, -1.6468153084081647], [111.08807710730123, -1.7681945552401093], [111.08628493459244, -1.8951252639824694], [111.1200381957999, -2.0175044243770017], [111.18665728331582, -2.125589163867526], [111.28084377207132, -2.2107726001954195], [111.39510036444666, -2.2662700083692187], [111.52032744110052, -2.287660340664756], [111.64654897591312, -2.273239425510011], [111.76370947721281, -2.2241561903464366], [111.86247737907941, -2.144320817398399], [111.93498973451372, -2.040092312667579], [111.97547823388444, -1.9197708588822917], [111.98072680781938, -1.7929359472359663], [111.95032515180475, -1.6696833742444501], [111.88669900005783, -1.5598219067045376], [111.79491551813739, -1.4720933280895823], [111.68227958927389, -1.4134775869974066], [111.55775295952783, -1.3886380482104672], [111.53280999961436, -1.3879467023167205]]]}",3306235.752941176,102463.0588235294,118114.52941176471,49811.65098039216,241400.43921568635,170173.63529411767,261292.78431372548,211073.30196078427,92616.67450980392,247249.58039215693,179728.09803921566,120492.83529411766,347452.11372549017,163963.06274509802,256709.13333333336,239840.25098039213,166381.34509803922,147937.87450980392,97465.26274509805,92070.12156862744
806,MANDHALA CIPTA PURMONO,1-Fully Verified, ,Not RSPO Certified,Indonesia,{1834231F-37CE-4531-BEAF-5C9367D4D7BB},PO1000007672,-0.03424,110.06648,SEMPIDAN,4521,SABAN SAWIT SUBUR, ,Kalimantan Barat,Sanggau,"{'type': 'Polygon', 'coordinates': [[[110.06647999992786, 0.41570329749890367], [109.94080298204257, 0.39779529018300586], [109.82513076354957, 0.34549696166902033], [109.72867109653902, 0.2629717533531952], [109.65910155022564, 0.1567890900951284], [109.62195878978818, 0.035401145199697295], [109.6201986047767, -0.09152999823207915], [109.65396119548619, -0.21390119346336034], [109.7205600024865, -0.3219720528020451], [109.81469495993048, -0.40714002554212525], [109.92887358929904, -0.46262521340170737], [110.05400694478023, -0.48401038361346793], [110.18013328418478, -0.46959297625096563], [110.29721174139125, -0.42052082358505555], [110.39592235145683, -0.34070064801075206], [110.46840823739618, -0.23648671175061656], [110.50890067600244, -0.11617465096762028], [110.51417752273835, 0.010658973697403314], [110.48381901928794, 0.1339187664643814], [110.42024106726117, 0.24379370716355314], [110.32850339820232, 0.331537808291975], [110.21590757273701, 0.3901662781848406], [110.09141628861772, 0.4150117807669225], [110.06647999992786, 0.41570329749890367]]]}",3363870.043137255,55186.541176470586,99399.03529411765,46824.55294117647,82515.5294117647,71673.29019607844,114474.67450980391,138355.9098039216,182041.8705882353,217292.7568627451,104279.8,354852.81176470587,297559.9725490196,236673.64313725493,275053.84705882357,303089.61960784317,247483.6392156863,258347.17254901963,147203.62352941177,131561.75294117647
807,MUSIM MAS,1-Fully Verified, ,Not RSPO Certified,Indonesia,{98C149E3-3100-45ED-9DB2-67AB62EAC156},PO1000007673,1.35803,109.38363,SARANA ESA CITA,4522,SARANA ESA CITA, ,Kalimantan Barat,Sambas,"{'type': 'Polygon', 'coordinates': [[[109.38362999982174, 1.8079732972205511], [109.25789465117829, 1.7900619393357984], [109.14217410389537, 1.7377546050872097], [109.04568364207003, 1.655217547072649], [108.9761041472205, 1.549023888666843], [108.9389708459322, 1.4276292344049566], [108.93723415031337, 1.300697760683262], [108.97102681613431, 1.1783327168373154], [109.03765510403117, 1.07027257084737], [109.13181409679274, 0.9851165305095682], [109.24600996022141, 0.9296407709496576], [109.37115582243611, 0.9082595831175788], [109.49729420478059, 0.9226742843508631], [109.61438871415343, 0.971737886750344], [109.71312201747268, 1.051546335777337], [109.78563659931304, 1.1557490281266913], [109.82615951417799, 1.2760538360556932], [109.83146175175382, 1.4028864622714263], [109.8011159754518, 1.5261518229931827], [109.73753213277068, 1.6360371609945867], [109.64576764150722, 1.7237932442316022], [109.53312644282015, 1.7824315413053011], [109.40857804451198, 1.8072816485797643], [109.38362999982174, 1.8079732972205511]]]}",3177277.866666666,56605.3294117647,50654.41176470589,43980.76862745098,149749.56862745096,225808.16470588234,220705.43529411766,226029.87450980392,288219.77647058823,407566.6156862745,178806.49803921572,221371.8862745098,215215.22352941177,139845.43137254904,277053.67058823525,100924.16470588236,135212.7882352941,93853.00784313727,83982.16470588236,61693.086274509806
808,WILMAR,1-Fully Verified, ,RSPO Certified,Indonesia,{C8CF72A9-D7BD-46D3-B8AC-F154B6F99667},PO1000007984,-2.4571,112.49973,MUSTIKA SEMBULUH 2,4530,MUSTIKA SEMBULUH,"RSPO Certified, MB",Kalimantan Tengah,Kotawaringin Timur,"{'type': 'Polygon', 'coordinates': [[[112.49973000017282, -2.007156702105487], [112.3739774746563, -2.0250588790525685], [112.25822643632448, -2.077341535262337], [112.1616844957397, -2.1598461184667204], [112.0920342634494, -2.266009638361755], [112.05482269877687, -2.3873858946331388], [112.05301911330919, -2.5143164522279022], [112.08677687341039, -2.636698348715362], [112.15341815241635, -2.7447878582019904], [112.2476438816493, -2.8299766097360632], [112.36195339446675, -2.885478218813964], [112.48724132067935, -2.9068703257515907], [112.61352443959127, -2.892448204667596], [112.73073992912464, -2.8433611596803496], [112.82955010011304, -2.7635205628842354], [112.90208812236548, -2.6592870513710665], [112.94258451308681, -2.538962370603524], [112.94782455998322, -2.4121270183998154], [112.91740111713058, -2.2888769280815513], [112.85374385364851, -2.1790200913175197], [112.76192364752077, -2.0912968467321345], [112.64924819211409, -2.032685479124591], [112.52468095366999, -2.0078479893058185], [112.49973000017282, -2.007156702105487]]]}",4579249.070588234,37607.72941176471,159921.48235294118,86649.23529411764,294223.6078431373,350108.12941176473,874676.1450980392,493167.52549019613,447216.2117647059,269285.09803921566,154587.34117647057,271245.5607843137,168809.0784313726,115225.57254901962,159196.93333333335,214090.168627451,311397.03529411764,63823.7843137255,41436.55294117647,66581.87843137255
809,KUALA LUMPUR KEPONG (KLK),1-Fully Verified, ,RSPO Certified,Indonesia,{8FACE7B3-4408-423B-8D84-C6A5424275D4},PO1000008095,-2.43264,112.75315,MULIA AGRO PERMAI,4533,MULIA AGRO PERMAI,"RSPO Certified, MB",Kalimantan Tengah,Kotawaringin Timur,"{'type': 'Polygon', 'coordinates': [[[112.75314999966227, -1.982696702786277], [112.62739936087623, -2.000598938645921], [112.5116501534062, -2.052881753223715], [112.41510990701381, -2.1353865448667566], [112.34546111270315, -2.2415502582616944], [112.30825057622259, -2.3629266327262015], [112.30644744592256, -2.489857196311059], [112.3402049536041, -2.6122389846865723], [112.40684520809657, -2.7203283056750966], [112.50106917785158, -2.805516847155525], [112.61537634597427, -2.861018290211557], [112.7406615897486, -2.882410327013421], [112.86694199498224, -2.8679882535891066], [112.98415505164803, -2.818901359168613], [113.08296333329203, -2.7390609688171477], [113.15550018060992, -2.6348276551616165], [113.19599616991107, -2.5145031019066977], [113.20123654233574, -2.3876677670959836], [113.17081402798709, -2.264417578653698], [113.10715813507194, -2.154560558886928], [113.01533958362853, -2.0668371035178965], [112.90266593979833, -2.0082255630895505], [112.77810058201055, -1.9833879923058675], [112.75314999966227, -1.982696702786277]]]}",4156525.5019607837,26702.721568627447,137254.56078431374,103896.46274509803,268720.8980392157,260404.6980392157,708193.9529411765,394074.71764705883,280276.54901960783,242002.72549019608,163169.8,269292.53333333327,202966.50196078428,124149.631372549,187101.80392156864,276212.8784313726,339179.1921568627,61855.301960784316,34894.03921568627,76176.53333333333
810,PTPN III,1-Fully Verified, ,Not RSPO Certified,Indonesia,{FD129C22-80E5-48F6-AFDE-102576BB2202},PO1000008124,-5.29546,105.15724,REJOSARI,4535,PERKEBUNAN NUSANTARA VII, ,Lampung,Lampung Selatan,"{'type': 'Polygon', 'coordinates': [[[105.1572399997659, -4.845516702416041], [105.03111190342247, -4.86341202538123], [104.91500417570771, -4.915676255644311], [104.81814523223126, -4.998156584074173], [104.74824111996303, -5.104297582526708], [104.71086356668445, -5.225660075997089], [104.70900460168765, -5.352589926851002], [104.74283349422446, -5.474984398713357], [104.8096766546413, -5.583095845193674], [104.904224150374, -5.668309048059335], [105.01894857666305, -5.72382998561318], [105.144704421639, -5.745230258410954], [105.27146033722688, -5.7308025883081655], [105.38910462701436, -5.681698013821512], [105.48825739171225, -5.601833385001801], [105.56102214059345, -5.497576845934618], [105.60161537973156, -5.3772373308707415], [105.60682387740898, -5.2503999639032655], [105.57625446415655, -5.127161301525535], [105.51235859079367, -5.017325765737351], [105.42023182632317, -4.929627049652412], [105.30720573309965, -4.8710357899568075], [105.18226509776443, -4.846207719794287], [105.1572399997659, -4.845516702416041]]]}",612243.0745098039,34092.44313725491,27830.74117647059,11357.129411764705,24954.894117647054,23771.796078431373,20102.666666666668,47508.63137254902,9922.666666666666,34069.38431372549,47783.85490196078,31223.352941176476,53709.16862745098,11161.239215686273,28186.27450980392,43162.35294117647,37298.87450980392,44945.14509803922,38066.55294117647,43095.90588235294
811,INCASI RAYA (GUNAS),2-High Confidence, ,Not RSPO Certified,Indonesia,{A4641ED9-FFE2-46AE-8A25-5D7725F6ED97},PO1000008127,-0.12162,110.75846,SUMATERA MAKMUR LESTARI,4537,SUMATERA MAKMUR LESTARI, ,Kalimantan Barat,Sekadau,"{'type': 'Polygon', 'coordinates': [[[110.75845999957637, 0.3283232979083906], [110.63278416625474, 0.3104155007979933], [110.5171127020453, 0.25811773729737914], [110.42065306788503, 0.17559327247319817], [110.35108277625261, 0.0694112991682201], [110.31393869137922, -0.051976224610302935], [110.31217699818865, -0.17890734716554205], [110.34593836673766, -0.3012789282780932], [110.41253663526113, -0.4093504598507025], [110.50667193810139, -0.49451918140754153], [110.62085173439047, -0.5500049609811682], [110.74598676922538, -0.5713903811334181], [110.87211483664906, -0.5569728039294041], [110.98919459205896, -0.5079001146491035], [111.08790572184049, -0.42807920316389775], [111.16039123446237, -0.32386456135774033], [111.20088255821132, -0.20355204556171955], [111.20615791598397, -0.07671835839472949], [111.17579801662555, 0.04654108486424596], [111.11221918268934, 0.15641537310506506], [111.02048139027931, 0.24415872242050207], [110.9078861943066, 0.3027865757567174], [110.7833960418025, 0.327631789451942], [110.75845999957637, 0.3283232979083906]]]}",2626236.207843137,76963.16862745096,82897.58039215687,42228.34901960784,93528.47843137255,81798.6980392157,98361.568627451,109586.50588235294,179324.63921568627,147271.662745098,105160.70588235294,147120.10196078432,177434.19215686273,121215.59215686274,167992.9294117647,187202.23921568628,260563.13725490196,225744.9607843137,196197.12156862745,125644.57647058823
812,KENCANA AGRI,1-Fully Verified, ,Not RSPO Certified,Indonesia,{09192148-BF74-414C-8EFC-19853BC4B1EE},PO1000008128,-0.066,116.83066,SAWIT KALTIM LESTARI,4538,SAWIT KALTIM LESTARI, ,Kalimantan Timur,Kutai Kartanegara,"{'type': 'Polygon', 'coordinates': [[[116.83065999962204, 0.3839432977284146], [116.70498344610603, 0.3660353668163527], [116.58931153289453, 0.31373724366871736], [116.49285190377446, 0.23121230559035452], [116.42328210527454, 0.12502989310897275], [116.38613887343597, 0.0036421012752001925], [116.38437814072172, -0.12328903457065575], [116.41814027813305, -0.24566037005955868], [116.4847388714994, -0.3537314737350512], [116.5788739291595, -0.438899718646259], [116.69305295194661, -0.49438512157454384], [116.81818688414974, -0.5157703826313762], [116.94431381769718, -0.5013529135371293], [117.06139271525859, -0.4522805658295088], [117.16010348766841, -0.3724601227751184], [117.23258921842003, -0.26824593007051345], [117.27308124091925, -0.1479337039028223], [117.27835754504413, -0.021100056518191693], [117.24799854238987, 0.10215960921496939], [117.1844202869181, 0.21203431276591694], [117.09268259770435, 0.29977814063249675], [116.98008703133453, 0.35840638642457723], [116.85559619202006, 0.38325178400435966], [116.83065999962204, 0.3839432977284146]]]}",3223797.176470589,25496.219607843137,42480.81176470588,15264.470588235294,37607.623529411765,54245.49803921568,123305.41960784313,242415.05490196083,243421.28627450982,363457.66274509806,201196.1725490196,185424.431372549,302677.30196078436,149881.59607843138,236694.02352941176,188186.27450980394,416757.568627451,161488.26666666666,141303.1411764706,92494.35294117648
813,UNKNOWN,1-Fully Verified, ,Not RSPO Certified,Indonesia,{0089417F-C37C-4CF9-B453-08AD9CACC3B0},PO1000008131,-0.04614,99.9157,KINALI,4541,GUNUNG SAWIT ABADI, ,Sumatera Barat,Pasaman Barat,"{'type': 'Polygon', 'coordinates': [[[99.91570000041784, 0.40380329721786457], [99.79002316104905, 0.38589531852941594], [99.67435106110428, 0.3335970669632971], [99.57789141176255, 0.2510719599015356], [99.50832177346236, 0.14488939060571662], [99.47117883773457, 0.023501503060002392], [99.46941844757045, -0.10342963752971908], [99.50318086722106, -0.2258008853136429], [99.5697795917792, -0.33387183620171645], [99.66391458338454, -0.41903991092012793], [99.77809335605104, -0.47452517936256516], [99.9032269231165, -0.4959103836125269], [100.0293534805969, -0.4814929531201243], [100.1464320985832, -0.4324207273751671], [100.24514276592382, -0.3526004515802158], [100.31762859110802, -0.24838641923416777], [100.35812087234815, -0.12807429648381818], [100.36339751558602, -0.0012406633058232653], [100.33303882618387, 0.12201908186370651], [100.26946076274884, 0.2318939337070469], [100.17772308944002, 0.3196379324482385], [100.06512736510693, 0.37826631837372104], [99.94063625213089, 0.40311178161291145], [99.91570000041784, 0.40380329721786457]]]}",1071347.4980392158,29608.933333333334,28328.976470588233,16468.6431372549,48770.32941176471,42688.99215686275,43422.39215686275,53848.30588235294,67132.62745098039,92594.76078431371,47854.5137254902,91043.70196078431,55280.55294117647,41936.47450980392,69584.5450980392,36389.98039215686,72531.87450980392,77556.60784313726,90735.0588235294,65570.2274509804
