objectid,mill_name,latitude,longitude,rspo_model,cert,id,prnt_comp,country,state,sub_state,alt_name,address,globalid,parent_co,umlid,risk_score_current,risk_score_past,risk_score_future,treeloss_sum,land_area,forest_area,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019,treeloss_sum_proportion_of_land,treeloss_sum_proportion_of_forest,remaining_proportion_of_forest,geometry
4683,KEDATON MULIA PRIMAS,-1.90717,103.0136, ,Not RSPO Certified,PO1000008345,KEDATON MULIA PRIMAS,Indonesia,Jambi,Batang Hari, ,1-Fully Verified,{0CFBC11F-F1E9-4496-9BEE-DA1AE0C3FB40},UNKNOWN,po1000008345,5,3,3,321839.2751,778767.0773,729910.0945,4473.587294,6186.298235,2834.470235,12168.36353,13902.47647,25225.06094,31234.86176,28045.63694,20095.05565,4250.254588,9666.718588,39654.64835,11338.42129,19041.23329,13514.57082,31895.70953,19484.96329,14684.97071,14141.97353,0.413267695,0.440930023,0.559069977,"POLYGON ((103.4627576420597 -1.907169999974481, 103.4589150361669 -1.966157784804005, 103.4474529665406 -2.024134213923433, 103.42856755237 -2.080107395912445, 103.4025819283277 -2.133119823300751, 103.3699407156454 -2.182264744446226, 103.3312024145222 -2.226701658494977, 103.2870298480305 -2.265670669496279, 103.2381788210299 -2.298505456072192, 103.1854851881364 -2.324644637378184, 103.1298505520184 -2.343641343929041, 103.0722268367246 -2.355170832669767, 103.0136 -2.359036018890597, 102.9549731632754 -2.355170832669767, 102.8973494479816 -2.343641343929041, 102.8417148118636 -2.324644637378184, 102.7890211789701 -2.298505456072192, 102.7401701519695 -2.265670669496279, 102.6959975854778 -2.226701658494977, 102.6572592843545 -2.182264744446226, 102.6246180716723 -2.133119823300764, 102.59863244763 -2.080107395912445, 102.5797470334594 -2.024134213923433, 102.5682849638331 -1.966157784804005, 102.5644423579402 -1.907169999974481, 102.5682849638331 -1.848180165807039, 102.5797470334594 -1.79019772834372, 102.59863244763 -1.734214988493002, 102.6246180716723 -1.681190105117887, 102.6572592843545 -1.632030678755775, 102.6959975854778 -1.587578198796493, 102.7401701519695 -1.548593621992659, 102.7890211789701 -1.51574433049515, 102.8417148118636 -1.489592693605466, 102.8973494479816 -1.470586429595968, 102.9549731632754 -1.45905093280643, 103.0136 -1.455183697355694, 103.0722268367246 -1.45905093280643, 103.1298505520184 -1.470586429595955, 103.1854851881364 -1.489592693605466, 103.2381788210299 -1.51574433049515, 103.2870298480305 -1.548593621992647, 103.3312024145222 -1.58757819879648, 103.3699407156454 -1.632030678755775, 103.4025819283277 -1.681190105117887, 103.42856755237 -1.734214988492989, 103.4474529665406 -1.79019772834372, 103.4589150361669 -1.848180165807027, 103.4627576420597 -1.907169999974481))"
4684,ETAM BERSAMA LESTARI,1.22389,117.8794, ,Not RSPO Certified,PO1000008346,ETAM BERSAMA LESTARI,Indonesia,Kalimantan Timur,Kutai Timur, ,1-Fully Verified,{8E6FEE92-9FA7-4C63-BA08-58B834C6FD88},UNION SAMPOERNA TRIPUTRA PERSADA (USTP),po1000008346,4,3,3,256757.0739,757267.9609,733158.4468,5155.739294,4998.486353,3422.263412,6964.565294,7213.643294,12759.79659,15898.62106,3656.395412,15560.81753,9142.853647,25408.47741,36559.53529,15344.42753,18633.59682,14424.52624,21585.89859,14773.73365,14739.918,10513.77847,0.339057094,0.3502068,0.6497932,"POLYGON ((118.3285576420598 1.223889999983576, 118.3247150361669 1.164881045816212, 118.3132529665406 1.1068805305018, 118.29436755237 1.050881009460479, 118.2683819283277 0.997840841423779, 118.2357407156455 0.9486677746783539, 118.1970024145222 0.904203399469702, 118.1528298480305 0.865208733821932, 118.1039788210299 0.83235119022504, 118.0512851881364 0.8061931465714079, 117.9956505520184 0.787182316873362, 117.9380268367246 0.77564408620025, 117.8794 0.771775940509826, 117.8207731632754 0.77564408620025, 117.7631494479816 0.787182316873362, 117.7075148118636 0.8061931465714079, 117.6548211789701 0.83235119022504, 117.6059701519695 0.865208733821932, 117.5617975854778 0.904203399469702, 117.5230592843546 0.948667774678341, 117.4904180716723 0.997840841423779, 117.46443244763 1.050881009460479, 117.4455470334594 1.1068805305018, 117.4340849638331 1.164881045816212, 117.4302423579402 1.223889999983576, 117.4340849638331 1.282897638433073, 117.4455470334594 1.340894296264792, 117.46443244763 1.396887680958623, 117.4904180716723 1.449919851990853, 117.5230592843546 1.499083606083328, 117.5617975854778 1.543537987651421, 117.6059701519695 1.582522659728006, 117.6548211789701 1.615370890861587, 117.7075148118636 1.641520937769721, 117.7631494479816 1.660525631379289, 117.8207731632754 1.672060004759319, 117.8794 1.675926834801276, 117.9380268367246 1.672060004759319, 117.9956505520184 1.660525631379289, 118.0512851881364 1.641520937769721, 118.1039788210299 1.615370890861587, 118.1528298480305 1.582522659728019, 118.1970024145222 1.543537987651421, 118.2357407156455 1.499083606083341, 118.2683819283277 1.449919851990853, 118.29436755237 1.396887680958623, 118.3132529665406 1.340894296264792, 118.3247150361669 1.282897638433073, 118.3285576420598 1.223889999983576))"
4686,KRISTAL,3.61298,117.02939, ,Not RSPO Certified,PO1000008348,TEKNIK UTAMA MANDIRI,Indonesia,Kalimantan Timur,Tana Tidung, ,1-Fully Verified,{831CF065-4643-43E3-B82C-4F82FE5BF719},TRURICH RESOURCES,po1000008348,4,2,4,238963.854,738174.1041,701710.4728,8063.895529,4416.238941,3189.103412,4596.271059,4040.371765,6753.409059,12122.59588,19812.56718,13659.24247,10633.60659,17810.65624,25221.24318,13890.99318,25513.89671,22933.03271,10960.62388,11553.44012,12940.67047,10851.99565,0.32372289,0.340544802,0.659455198,"POLYGON ((117.4785476420597 3.612979999999689, 117.4747050361669 3.554074994423968, 117.4632429665406 3.496174154988885, 117.44435755237 3.440268522627212, 117.4183719283277 3.387315153869026, 117.3857307156454 3.338220708651812, 117.3469924145222 3.293825894307382, 117.3028198480305 3.254891034967924, 117.2539688210299 3.222083016274843, 117.2012751881364 3.195963831459201, 117.1456405520184 3.176980927064616, 117.0880168367246 3.165459515336957, 117.02939 3.161596986194966, 116.9707631632754 3.165459515336957, 116.9131394479816 3.176980927064616, 116.8575048118635 3.195963831459201, 116.8048111789701 3.222083016274843, 116.7559601519695 3.254891034967924, 116.7117875854778 3.293825894307382, 116.6730492843546 3.338220708651812, 116.6404080716723 3.387315153869026, 116.6144224476299 3.440268522627212, 116.5955370334594 3.496174154988885, 116.5840749638331 3.554074994423968, 116.5802323579402 3.612979999999689, 116.5840749638331 3.671881130985835, 116.5955370334594 3.729770610719389, 116.6144224476299 3.785658172467982, 116.6404080716723 3.83858799125984, 116.6730492843546 3.887655012124582, 116.7117875854778 3.932020396710262, 116.7559601519695 3.970925826494411, 116.8048111789701 4.003706421390853, 116.8575048118635 4.029802056999468, 116.9131394479816 4.048766891540261, 116.9707631632754 4.060276944122225, 117.02939 4.064135598878082, 117.0880168367246 4.060276944122225, 117.1456405520184 4.048766891540273, 117.2012751881364 4.029802056999468, 117.2539688210299 4.003706421390866, 117.3028198480305 3.970925826494411, 117.3469924145222 3.932020396710262, 117.3857307156454 3.887655012124595, 117.4183719283277 3.83858799125984, 117.44435755237 3.785658172467995, 117.4632429665406 3.729770610719402, 117.4747050361669 3.671881130985848, 117.4785476420597 3.612979999999689))"
4688,KERTAJAYA,-6.62062,105.99723, ,Not RSPO Certified,PO1000008380,PERKEBUNAN NUSANTARA VIII,Indonesia,Banten,Lebak, ,1-Fully Verified,{C8EAF4BF-8663-4C64-B1B1-2CA53F91338A},PTPN III,po1000008380,1,1,5,38924.01,572504.8447,447054.3935,932.1261176,1693.569176,264.3698824,1335.156353,509.6050588,1857.939882,1012.520471,893.9791765,2701.442824,1584.664588,2242.360588,3214.340118,1990.548353,2438.062588,2901.325412,1927.192588,3486.588,3483.949059,4454.269765,0.067988962,0.087067727,0.912932273,"POLYGON ((106.4463876420597 -6.620619999999457, 106.4425450361669 -6.679239600221529, 106.4310829665406 -6.736849269542871, 106.41219755237 -6.792463768006036, 106.3862119283277 -6.84513232208866, 106.3535707156454 -6.893954840588888, 106.3148324145222 -6.938097242650377, 106.2706598480305 -6.976805640473765, 106.2218088210299 -7.009419140240213, 106.1691151881364 -7.035381049350963, 106.1134805520184 -7.054248305739352, 106.0558568367246 -7.065698975206428, 105.99723 -7.069537694950009, 105.9386031632754 -7.065698975206428, 105.8809794479816 -7.054248305739352, 105.8253448118635 -7.035381049350963, 105.7726511789701 -7.009419140240213, 105.7238001519695 -6.976805640473765, 105.6796275854778 -6.938097242650377, 105.6408892843545 -6.893954840588888, 105.6082480716723 -6.84513232208866, 105.58226244763 -6.792463768006036, 105.5633770334594 -6.736849269542871, 105.5519149638331 -6.679239600221529, 105.5480723579402 -6.620619999999457, 105.5519149638331 -6.561993345856345, 105.5633770334594 -6.504362995521489, 105.58226244763 -6.4487155984291, 105.6082480716723 -6.396004170225205, 105.6408892843545 -6.347131724048634, 105.6796275854778 -6.30293574334422, 105.7238001519695 -6.264173767243836, 105.7726511789701 -6.231510340800808, 105.8253448118635 -6.205505558934518, 105.8809794479816 -6.186605405282658, 105.9386031632754 -6.175134055801832, 105.99723 -6.171288282503153, 106.0558568367246 -6.175134055801832, 106.1134805520184 -6.186605405282658, 106.1691151881364 -6.205505558934518, 106.2218088210299 -6.231510340800808, 106.2706598480305 -6.264173767243836, 106.3148324145222 -6.302935743344207, 106.3535707156454 -6.347131724048634, 106.3862119283277 -6.396004170225205, 106.41219755237 -6.448715598429087, 106.4310829665406 -6.504362995521476, 106.4425450361669 -6.561993345856332, 106.4463876420597 -6.620619999999457))"
4689,CAHAYA BINTANG SAWIT SEJATI 2,-2.093,116.12133, ,Not RSPO Certified,PO1000008381,CAHAYA BINTANG SAWIT SEJATI,Indonesia,Kalimantan Timur,Paser, ,2-High Confidence,{DD48EAAA-6ADE-41D5-BB06-CC2410787C87},SUPERVENTURE,po1000008381,3,3,3,255712.464,721278.6974,657601.0564,4619.579294,8438.635412,2693.805882,14535.07694,11777.09471,17964.79447,8761.777059,6519.478235,35449.71247,6156.603176,19816.59529,17657.02306,10391.99612,15870.50612,19090.18235,24781.11106,10437.14612,9967.947176,10783.39906,0.354526572,0.388856529,0.611143471,"POLYGON ((116.5704876420597 -2.092999999972013, 116.5666450361669 -2.151980914814201, 116.5551829665406 -2.209950397287394, 116.53629755237 -2.265916689775693, 116.5103119283277 -2.318922426436095, 116.4776707156454 -2.368061001032952, 116.4389324145222 -2.412492057301544, 116.3947598480305 -2.451455838135892, 116.3459088210299 -2.48428615025285, 116.2932151881364 -2.510421725332589, 116.2375805520184 -2.529415786471771, 116.1799568367246 -2.540943659569406, 116.12133 -2.544808302450737, 116.0627031632754 -2.540943659569406, 116.0050794479816 -2.529415786471771, 115.9494448118635 -2.510421725332589, 115.8967511789701 -2.48428615025285, 115.8479001519695 -2.451455838135905, 115.8037275854778 -2.412492057301544, 115.7649892843545 -2.368061001032952, 115.7323480716723 -2.318922426436095, 115.7063624476299 -2.265916689775693, 115.6874770334594 -2.209950397287394, 115.676014963833 -2.151980914814201, 115.6721723579402 -2.092999999972013, 115.676014963833 -2.034016836462539, 115.6874770334594 -1.976040761242247, 115.7063624476299 -1.920063981244174, 115.7323480716723 -1.867044577061981, 115.7649892843545 -1.817890086394518, 115.8037275854778 -1.773441950192731, 115.8479001519695 -1.73446108954367, 115.8967511789701 -1.701614861679797, 115.9494448118635 -1.675465619520442, 116.0050794479816 -1.656461071313646, 116.0627031632754 -1.644926605792591, 116.12133 -1.64105971436243, 116.1799568367246 -1.644926605792591, 116.2375805520184 -1.656461071313646, 116.2932151881364 -1.675465619520442, 116.3459088210299 -1.701614861679797, 116.3947598480305 -1.73446108954367, 116.4389324145222 -1.773441950192731, 116.4776707156454 -1.817890086394518, 116.5103119283277 -1.867044577061981, 116.53629755237 -1.920063981244174, 116.5551829665406 -1.976040761242234, 116.5666450361669 -2.034016836462539, 116.5704876420597 -2.092999999972013))"
4691,ERASAKTI WIRA FORESTAMA 2,-1.52894,103.63714, ,Not RSPO Certified,PO1000008383,ERASAKTI WIRA FORESTAMA,Indonesia,Jambi,Muaro Jambi, ,1-Fully Verified,{256AED91-8061-4AA0-81CD-4B26DEC77227},UNKNOWN,po1000008383,4,4,2,353032.6708,779276.6633,703359.3498,6457.650706,11933.30859,4604.263412,38972.36718,26413.71565,14903.68235,31965.87141,28184.39294,31727.68941,3224.654471,2805.804706,28478.93965,12123.79729,16382.38659,11807.58953,44670.02329,14409.54106,14220.66494,9746.327647,0.453026104,0.50192362,0.49807638,"POLYGON ((104.0862976420598 -1.528939999979505, 104.0824550361669 -1.587939825386708, 104.0709929665406 -1.64592848461588, 104.05210755237 -1.701913846555864, 104.0261219283277 -1.754938146976385, 103.9934807156454 -1.804094368098934, 103.9547424145222 -1.848541742404991, 103.9105698480305 -1.887520116309831, 103.8617188210299 -1.920362929597881, 103.8090251881364 -1.946508590824127, 103.7533905520184 -1.965510056730013, 103.6957668367246 -1.977042454567915, 103.63714 -1.980908619518613, 103.5785131632754 -1.977042454567915, 103.5208894479816 -1.965510056730026, 103.4652548118636 -1.946508590824127, 103.4125611789701 -1.920362929597881, 103.3637101519695 -1.887520116309831, 103.3195375854778 -1.848541742404991, 103.2807992843545 -1.804094368098934, 103.2481580716723 -1.754938146976385, 103.22217244763 -1.701913846555864, 103.2032870334594 -1.64592848461588, 103.1918249638331 -1.587939825386708, 103.1879823579402 -1.528939999979505, 103.1918249638331 -1.469938531208133, 103.2032870334594 -1.411945053887675, 103.22217244763 -1.355952027497896, 103.2481580716723 -1.302917738620955, 103.2807992843545 -1.25374988576448, 103.3195375854778 -1.209290029154102, 103.3637101519695 -1.170299173031579, 103.4125611789701 -1.137444728246339, 103.4652548118636 -1.111289078887097, 103.5208894479816 -1.092279948854801, 103.5785131632754 -1.080742733162348, 103.63714 -1.076874924934158, 103.6957668367246 -1.080742733162348, 103.7533905520184 -1.092279948854801, 103.8090251881364 -1.111289078887097, 103.8617188210299 -1.137444728246339, 103.9105698480305 -1.170299173031579, 103.9547424145222 -1.209290029154102, 103.9934807156454 -1.25374988576448, 104.0261219283277 -1.302917738620955, 104.05210755237 -1.355952027497883, 104.0709929665406 -1.411945053887675, 104.0824550361669 -1.469938531208133, 104.0862976420598 -1.528939999979505))"
4694,AGRO WIJAYA INDUSTRI,-1.76147,102.244, ,Not RSPO Certified,PO1000008386,AGRO WIJAYA INDUSTRI,Indonesia,Jambi,Merangin, ,1-Fully Verified,{EBA6F3F6-14AD-4C08-AB18-40D7F44B4113},UNKNOWN,po1000008386,4,2,4,215554.6309,783205.7531,709427.4889,8580.911647,6573.783882,2249.194235,11411.34141,9775.965529,22589.72082,14569.38847,8727.814235,17877.64941,9902.092235,13324.15306,17113.27235,8724.513529,9511.123765,7566.661059,11532.042,11349.42212,11820.31729,12355.26388,0.275220949,0.303843077,0.696156923,"POLYGON ((102.6931576420598 -1.761469999976416, 102.6893150361669 -1.820462731483312, 102.6778529665406 -1.878444174972328, 102.65896755237 -1.934422341505289, 102.6329819283277 -1.98743961970069, 102.6003407156454 -2.036589150660648, 102.5616024145222 -2.081030326420072, 102.5174298480305 -2.120003147818258, 102.4685788210299 -2.152841197997804, 102.4158851881364 -2.178983012060527, 102.3602505520184 -2.197981651251722, 102.3026268367246 -2.209512320864515, 102.244 -2.213377904302924, 102.1853731632754 -2.209512320864515, 102.1277494479816 -2.197981651251722, 102.0721148118636 -2.178983012060527, 102.0194211789701 -2.152841197997804, 101.9705701519695 -2.120003147818258, 101.9263975854778 -2.081030326420072, 101.8876592843545 -2.036589150660648, 101.8550180716723 -1.98743961970069, 101.82903244763 -1.934422341505289, 101.8101470334594 -1.878444174972328, 101.7986849638331 -1.820462731483312, 101.7948423579402 -1.761469999976416, 101.7986849638331 -1.702475375478982, 101.8101470334594 -1.644488382032502, 101.82903244763 -1.588501386822831, 101.8550180716723 -1.535472602928326, 101.8876592843545 -1.486309673378546, 101.9263975854778 -1.441854119257546, 101.9705701519695 -1.402866919597552, 102.0194211789701 -1.370015471100795, 102.0721148118636 -1.343862151711424, 102.1277494479816 -1.324854684215873, 102.1853731632754 -1.313318464918227, 102.244 -1.30945098858906, 102.3026268367246 -1.313318464918227, 102.3602505520184 -1.324854684215873, 102.4158851881364 -1.343862151711424, 102.4685788210299 -1.370015471100795, 102.5174298480305 -1.402866919597552, 102.5616024145222 -1.441854119257546, 102.6003407156454 -1.486309673378533, 102.6329819283277 -1.535472602928313, 102.65896755237 -1.588501386822805, 102.6778529665406 -1.644488382032502, 102.6893150361669 -1.70247537547897, 102.6931576420598 -1.761469999976416))"
4695,ANUGRAH MULTI SAWITA,2.70655,99.61797, ,Not RSPO Certified,PO1000008388,ANUGRAH MULTI SAWITA,Indonesia,Sumatera Utara,Asahan, ,1-Fully Verified,{D55C53CF-1943-40F1-8003-0D7E9418EE8B},UNKNOWN,po1000008388,3,2,4,204996.1676,756448.3306,653699.9873,8771.647412,7185.489529,7148.319176,17521.182,18585.27847,10381.45024,7496.181529,4673.719059,14448.19094,16871.43494,10943.81576,12515.55141,5477.317059,11963.02094,8402.664,11722.19188,10805.25671,9663.022941,10420.43365,0.270998242,0.313593654,0.686406346,"POLYGON ((100.0671276420598 2.70654999996399, 100.0632850361669 2.647593325377728, 100.0518229665406 2.589642645108192, 100.03293755237 2.533689780641259, 100.0069519283277 2.48069248153421, 99.97431071564543 2.431558009202825, 99.9355724145222 2.387127580849338, 99.89139984803049 2.348161942077052, 99.84254882102987 2.315328317206166, 99.78985518813644 2.289188962387902, 99.7342205520184 2.270191518790621, 99.67659683672458 2.258661331935724, 99.61797 2.25479586927608, 99.5593431632754 2.258661331935724, 99.50171944798159 2.270191518790621, 99.44608481186354 2.289188962387902, 99.39339117897012 2.315328317206166, 99.3445401519695 2.348161942077052, 99.30036758547779 2.387127580849338, 99.26162928435456 2.431558009202825, 99.22898807167233 2.48069248153421, 99.20300244762996 2.533689780641259, 99.18411703345937 2.589642645108192, 99.17265496383307 2.647593325377728, 99.16881235794024 2.70654999996399, 99.17265496383307 2.765503768508329, 99.18411703345937 2.82344592870932, 99.20300244762996 2.879385239751418, 99.22898807167233 2.932364875816575, 99.26162928435456 2.981478779179001, 99.30036758547779 3.025887134457515, 99.3445401519695 3.064830700307674, 99.39339117897012 3.097643756627259, 99.44608481186354 3.123765448936004, 99.50171944798159 3.142749339679475, 99.5593431632754 3.154271006883802, 99.61797 3.158133563654507, 99.67659683672458 3.154271006883802, 99.7342205520184 3.142749339679475, 99.78985518813644 3.123765448936004, 99.84254882102987 3.097643756627259, 99.89139984803049 3.064830700307687, 99.9355724145222 3.025887134457515, 99.97431071564543 2.981478779179001, 100.0069519283277 2.932364875816575, 100.03293755237 2.879385239751418, 100.0518229665406 2.82344592870932, 100.0632850361669 2.765503768508329, 100.0671276420598 2.70654999996399))"
4696,ARCHIPELAGO,-1.13952,113.98648, ,Not RSPO Certified,PO1000008389,ARCHIPELAGO TIMUR ABADI,Indonesia,Kalimantan Tengah,Kapuas, ,1-Fully Verified,{447B0C94-1184-4F2A-A2C0-091A6004B21F},AGRINDO,po1000008389,3,1,5,193000.3828,784921.9627,759646.2,4832.506235,3199.325647,3618.880588,4994.091176,10906.40047,4625.953412,13290.53929,21361.86529,11565.03141,15191.94071,11390.94529,19620.61624,8528.418,12326.33082,6523.297765,13951.27306,8527.536353,10397.66118,8147.769882,0.245884804,0.254066147,0.745933853,"POLYGON ((114.4356376420597 -1.139519999984724, 114.4317950361669 -1.198529500138152, 114.4203329665406 -1.256528076145033, 114.40144755237 -1.312523395873765, 114.3754619283277 -1.365557474896487, 114.3428207156454 -1.414723063225877, 114.3040824145222 -1.459179157520898, 114.2599098480305 -1.4981653739439, 114.2110588210299 -1.531014937057077, 114.1583651881364 -1.557166064424852, 114.1027305520184 -1.576171554437908, 114.0451068367246 -1.587706415759351, 113.98648 -1.591573410156165, 113.9278531632754 -1.587706415759351, 113.8702294479816 -1.576171554437908, 113.8145948118636 -1.557166064424852, 113.7619011789701 -1.531014937057077, 113.7130501519695 -1.4981653739439, 113.6688775854778 -1.459179157520911, 113.6301392843545 -1.414723063225877, 113.5974980716723 -1.365557474896487, 113.57151244763 -1.312523395873778, 113.5526270334594 -1.256528076145033, 113.5411649638331 -1.198529500138152, 113.5373223579402 -1.139519999984724, 113.5411649638331 -1.080509274762049, 113.5526270334594 -1.022507107040425, 113.57151244763 -0.966506073738455, 113.5974980716723 -0.913464548678711, 113.6301392843545 -0.864290289307695, 113.6688775854778 -0.81982488990124, 113.7130501519695 -0.780829368431445, 113.7619011789701 -0.7479711344532, 113.8145948118636 -0.7218125612895659, 113.8702294479816 -0.702801357944485, 113.9278531632754 -0.691262905084833, 113.98648 -0.687394685683414, 114.0451068367246 -0.691262905084833, 114.1027305520184 -0.702801357944485, 114.1583651881364 -0.7218125612895659, 114.2110588210299 -0.7479711344532, 114.2599098480305 -0.780829368431445, 114.3040824145222 -0.81982488990124, 114.3428207156454 -0.864290289307695, 114.3754619283277 -0.913464548678711, 114.40144755237 -0.966506073738455, 114.4203329665406 -1.022507107040425, 114.4317950361669 -1.080509274762049, 114.4356376420597 -1.139519999984724))"
4697,PKS 2,-4.01736,105.27333, ,Not RSPO Certified,PO1000008391,TUNAS BARU LAMPUNG,Indonesia,Lampung,Mesuji, ,1-Fully Verified,{931E1823-16D8-41BF-8821-9046842725FE},SUNGAI BUDI,po1000008391,4,3,3,146937.936,783339.1239,382590.9836,2589.779294,3059.186118,1643.631176,2495.266588,4290.044471,4651.864941,6244.704,5040.452471,12573.57318,5058.034588,5387.492471,20413.34259,3441.483529,9934.411765,11278.61965,14979.51247,8208.410824,12670.57906,12977.54682,0.187578957,0.384060112,0.615939888,"POLYGON ((105.7224876420598 -4.017359999999655, 105.7186450361669 -4.076232829717343, 105.7071829665406 -4.134094072718029, 105.68829755237 -4.189953977771997, 105.6623119283277 -4.242857244488439, 105.6296707156454 -4.291899339071749, 105.5909324145222 -4.336241927461113, 105.5467598480305 -4.375127164613081, 105.4979088210299 -4.407890599328237, 105.4452151881364 -4.433972478490774, 105.3895805520184 -4.452927262370316, 105.3319568367246 -4.464431193192125, 105.27333 -4.468287791980631, 105.2147031632754 -4.464431193192125, 105.1570794479816 -4.452927262370316, 105.1014448118636 -4.433972478490774, 105.0487511789701 -4.407890599328237, 104.9999001519695 -4.375127164613081, 104.9557275854778 -4.336241927461113, 104.9169892843546 -4.291899339071749, 104.8843480716723 -4.242857244488439, 104.85836244763 -4.189953977771997, 104.8394770334594 -4.134094072718029, 104.8280149638331 -4.076232829717343, 104.8241723579402 -4.017359999999655, 104.8280149638331 -3.958482864840855, 104.8394770334594 -3.900608998948117, 104.85836244763 -3.844729013842016, 104.8843480716723 -3.79179957841988, 104.9169892843546 -3.742727009915611, 104.9557275854778 -3.69835171919895, 104.9999001519695 -3.659433779945503, 105.0487511789701 -3.626639871926302, 105.1014448118636 -3.600531824900767, 105.1570794479816 -3.581556961811798, 105.2147031632754 -3.570040408714851, 105.27333 -3.56617950471104, 105.3319568367246 -3.570040408714851, 105.3895805520184 -3.581556961811798, 105.4452151881364 -3.600531824900767, 105.4979088210299 -3.626639871926289, 105.5467598480305 -3.65943377994549, 105.5909324145222 -3.69835171919895, 105.6296707156454 -3.742727009915611, 105.6623119283277 -3.79179957841988, 105.68829755237 -3.844729013842003, 105.7071829665406 -3.900608998948117, 105.7186450361669 -3.958482864840843, 105.7224876420598 -4.017359999999655))"
4698,LAMBANG BUMI PERKASA,-4.70179,105.3728, ,Not RSPO Certified,PO1000008392,LAMBANG BUMI PERKASA,Indonesia,Lampung,Lampung Tengah, ,1-Fully Verified,{77CE80DD-A965-4CC2-B1F2-429926E9B430},SAHABAT AGRO,po1000008392,1,2,4,51515.13635,782719.9267,164856.3378,827.8203529,610.8275294,329.2658824,1174.862118,1847.586,1649.964706,1195.691294,1068.645529,3330.305294,1708.443882,1295.978118,5449.376824,1868.889529,3020.527412,7101.356471,5842.299529,3449.938588,4561.922118,5181.435176,0.065815542,0.312485022,0.687514978,"POLYGON ((105.8219576420598 -4.701789999999598, 105.8181150361669 -4.760608160438904, 105.8066529665406 -4.818414961256847, 105.78776755237 -4.874221637396962, 105.7617819283277 -4.927073885943662, 105.7291407156454 -4.97606815888664, 105.6904024145222 -5.020367071696401, 105.6462298480305 -5.059213667416203, 105.5973788210299 -5.091944296712474, 105.5446851881364 -5.117999898826509, 105.4890505520184 -5.136935496124576, 105.4314268367246 -5.148427745410519, 105.3728 -5.152280421817228, 105.3141731632754 -5.148427745410519, 105.2565494479816 -5.136935496124576, 105.2009148118636 -5.117999898826509, 105.1482211789701 -5.091944296712474, 105.0993701519695 -5.059213667416203, 105.0551975854778 -5.020367071696401, 105.0164592843545 -4.97606815888664, 104.9838180716723 -4.927073885943674, 104.95783244763 -4.874221637396962, 104.9389470334594 -4.818414961256847, 104.9274849638331 -4.760608160438904, 104.9236423579402 -4.701789999999598, 104.9274849638331 -4.642966806963491, 104.9389470334594 -4.585145251344614, 104.95783244763 -4.52931510378655, 104.9838180716723 -4.476432266841492, 105.0164592843545 -4.42740237316663, 105.0551975854778 -4.383065234857439, 105.0993701519695 -4.344180413901507, 105.1482211789701 -4.311414164592768, 105.2009148118636 -4.285327975063077, 105.2565494479816 -4.266368907329841, 105.3141731632754 -4.254861903962328, 105.3728 -4.251004195222132, 105.4314268367246 -4.254861903962328, 105.4890505520184 -4.266368907329827, 105.5446851881364 -4.285327975063077, 105.5973788210299 -4.311414164592756, 105.6462298480305 -4.344180413901507, 105.6904024145222 -4.383065234857439, 105.7291407156454 -4.42740237316663, 105.7617819283277 -4.47643226684148, 105.78776755237 -4.52931510378655, 105.8066529665406 -4.585145251344614, 105.8181150361669 -4.642966806963491, 105.8219576420598 -4.701789999999598))"
